rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
1,Rafael Nadal,Spain,ESP,2528,1,2008-06-16,0,0,2552
2,Novak Djokovic,Serbia,SRB,2478,1,2011-03-21,0,0,2629
3,Roger Federer,Switzerland,SUI,2375,1,2003-08-11,0,0,2550
4,Andy Murray,United Kingdom,GBR,2369,2,2009-04-19,0,0,2500
5,David Ferrer,Spain,ESP,2306,4,2007-11-19,0,0,2348
6,Juan Martin Del Potro,Argentina,ARG,2262,3,2010-06-07,0,0,2331
7,Tomas Berdych,Czech Republic,CZE,2229,5,2007-07-09,0,0,2263
8,Jo Wilfried Tsonga,France,FRA,2220,6,2009-03-02,0,0,2244
9,Stan Wawrinka,Switzerland,SUI,2191,5,2014-02-17,0,0,2291
10,Richard Gasquet,France,FRA,2136,9,2007-10-08,0,0,2196
11,Tommy Haas,Germany,GER,2133,2,2002-01-28,0,0,2189
12,Marin Cilic,Croatia,CRO,2107,6,2014-09-08,0,0,2232
13,Mardy Fish,United States,USA,2100,9,2011-08-21,0,0,2169
14,Nicolas Almagro,Spain,ESP,2094,9,2012-07-23,0,0,2160
15,Kei Nishikori,Japan,JPN,2093,4,2016-09-12,0,0,2296
16,Milos Raonic,Canada,CAN,2079,5,2016-07-11,0,-12,2269
17,Gilles Simon,France,FRA,2078,9,2009-01-11,0,2,2124
18,Andy Roddick,United States,USA,2075,1,2003-09-08,1,0,2274
19,Kevin Anderson,South Africa,RSA,2065,6,2019-04-15,-1,-11,2181
20,Gael Monfils,France,FRA,2058,7,2010-11-28,0,0,2189
21,Mikhail Youzhny,Russian Federation,RUS,2042,9,2007-06-11,0,0,2122
22,Sam Querrey,United States,USA,2028,18,2013-04-21,1,0,2068
23,Grigor Dimitrov,Bulgaria,BUL,2025,6,2018-01-29,1,0,2203
24,Philipp Kohlschreiber,Germany,GER,2024,14,2016-05-02,-2,-10,2117
25,Ernests Gulbis,Latvia,LAT,2023,10,2014-06-09,0,0,2167
26,Feliciano Lopez,Spain,ESP,2022,16,2014-10-12,11,49,2074
27,Janko Tipsarevic,Serbia,SRB,2020,9,2012-08-13,-1,0,2158
28,David Nalbandian,Argentina,ARG,2019,3,2006-05-22,-1,0,2196
