rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
1,Andre Agassi,United States,USA,2281,1,1995-03-24,1,26,2376
2,Lleyton Hewitt,Australia,AUS,2264,1,2001-10-15,-1,-18,2295
3,Roger Federer,Switzerland,SUI,2161,1,2003-08-11,0,-1,2550
4,Carlos Moya,Spain,ESP,2155,3,2002-12-06,1,19,2190
5,Pete Sampras,United States,USA,2139,1,1992-10-02,-1,-1,2407
6,Gustavo Kuerten,Brazil,BRA,2113,1,2001-06-11,0,-12,2281
7,Sebastien Grosjean,France,FRA,2102,4,2003-01-27,0,-14,2133
8,Juan Carlos Ferrero,Spain,ESP,2099,3,2003-06-09,0,-9,2225
9,Tommy Haas,Germany,GER,2091,2,2002-01-28,1,-1,2189
10,Marat Safin,Russian Federation,RUS,2083,2,2000-09-18,-1,-15,2218
11,Andy Roddick,United States,USA,2079,1,2003-09-08,0,-10,2274
12,Greg Rusedski,United Kingdom,GBR,2069,3,1998-11-30,1,-1,2178
13,Jiri Novak,Czech Republic,CZE,2065,6,2002-10-21,-1,-14,2112
14,Nicolas Escude,France,FRA,2062,13,2002-03-04,3,15,2091
15,Paradorn Srichaphan,Thailand,THA,2060,9,2003-01-06,3,20,2103
16,Tim Henman,United Kingdom,GBR,2052,4,2002-04-12,-2,-10,2165
17,Guillermo Canas,Argentina,ARG,2052,8,2002-08-05,-2,0,2113
18,Rainer Schuettler,Germany,GER,2042,8,2003-10-13,-2,-6,2123
19,Albert Costa,Spain,ESP,2038,4,1998-06-08,11,36,2154
20,Mark Philippoussis,Australia,AUS,2035,4,2000-03-20,7,20,2171
21,Marcelo Rios,Chile,CHI,2028,2,1998-03-27,7,16,2241
22,Alex Corretja,Spain,ESP,2022,3,2000-08-07,-3,-13,2182
23,Guillermo Coria,Argentina,ARG,2021,2,2004-06-07,2,0,2229
24,Wayne Ferreira,South Africa,RSA,2021,7,1995-05-22,-3,-4,2158
25,Younes El Aynaoui,Morocco,MAR,2019,13,2002-05-06,8,24,2095
26,Todd Martin,United States,USA,2018,2,1999-01-18,10,27,2188
27,David Nalbandian,Argentina,ARG,2015,3,2006-05-22,-3,-7,2196
28,Sjeng Schalken,Netherlands,NED,2014,9,2003-09-15,1,6,2085
29,Gaston Gaudio,Argentina,ARG,2013,8,2005-07-11,-9,-13,2137
30,James Blake,United States,USA,2012,4,2007-01-15,-4,-9,2164
31,Mikhail Youzhny,Russian Federation,RUS,2009,9,2007-06-11,-8,-14,2122
32,Karol Kucera,Slovakia,SVK,2006,7,1999-10-11,-10,-17,2125
33,Thomas Johansson,Sweden,SWE,1998,7,2002-02-15,-1,0,2136
34,Felix Mantilla,Spain,ESP,1995,6,1997-09-15,-3,-5,2133
35,Thomas Enqvist,Sweden,SWE,1991,5,1998-05-04,4,8,2173
36,Yevgeny Kafelnikov,Russian Federation,RUS,1990,2,1999-02-01,1,0,2216
37,Arnaud Clement,France,FRA,1987,10,2001-01-29,-3,-8,2107
38,Fernando Gonzalez,Chile,CHI,1983,3,2006-10-23,-3,-9,2209
39,Jan Michael Gambill,United States,USA,1980,10,2001-03-30,1,-2,2091
40,Agustin Calleri,Argentina,ARG,1972,19,2003-05-19,3,-2,2043
41,Tommy Robredo,Spain,ESP,1971,10,2006-05-22,-3,-12,2107
