rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
1,Roger Federer,Switzerland,SUI,2483,1,2003-08-11,0,0,2550
2,Rafael Nadal,Spain,ESP,2327,1,2008-06-16,0,0,2552
3,Novak Djokovic,Serbia,SRB,2219,1,2011-03-21,0,0,2629
4,Andy Roddick,United States,USA,2191,1,2003-09-08,1,5,2274
5,David Ferrer,Spain,ESP,2186,4,2007-11-19,-1,0,2348
6,David Nalbandian,Argentina,ARG,2181,3,2006-05-22,0,0,2196
7,Lleyton Hewitt,Australia,AUS,2122,1,2001-10-15,0,0,2295
8,Andy Murray,United Kingdom,GBR,2115,2,2009-04-19,0,0,2500
9,James Blake,United States,USA,2100,4,2007-01-15,4,18,2164
10,Marcos Baghdatis,Cyprus,CYP,2098,9,2007-08-20,-1,0,2098
11,Nikolay Davydenko,Russian Federation,RUS,2096,5,2008-04-21,-1,0,2291
12,Tomas Berdych,Czech Republic,CZE,2094,5,2007-07-09,-1,0,2263
13,Richard Gasquet,France,FRA,2088,9,2007-10-08,-1,0,2196
14,Tommy Haas,Germany,GER,2073,2,2002-01-28,1,0,2189
15,Mario Ancic,Croatia,CRO,2064,6,2006-09-11,1,0,2133
16,Fernando Gonzalez,Chile,CHI,2063,3,2006-10-23,1,0,2209
17,Mikhail Youzhny,Russian Federation,RUS,2062,9,2007-06-11,-3,-11,2122
18,Ivo Karlovic,Croatia,CRO,2061,17,2007-11-04,0,0,2061
19,Nicolas Kiefer,Germany,GER,2052,5,2000-02-14,0,0,2135
20,Carlos Moya,Spain,ESP,2046,3,2002-12-06,0,0,2190
21,Paul Henri Mathieu,France,FRA,2045,13,2007-08-12,0,0,2082
22,Robin Soderling,Sweden,SWE,2039,4,2011-04-03,0,-1,2271
23,Tommy Robredo,Spain,ESP,2037,10,2006-05-22,0,0,2107
24,Radek Stepanek,Czech Republic,CZE,2036,10,2009-11-29,0,-1,2136
25,Ivan Ljubicic,Croatia,CRO,2026,3,2006-03-31,0,0,2206
26,Juan Monaco,Argentina,ARG,2021,12,2012-07-23,0,0,2125
27,Guillermo Canas,Argentina,ARG,2021,8,2002-08-05,0,0,2113
28,Juan Carlos Ferrero,Spain,ESP,2018,3,2003-06-09,0,0,2225
29,Fernando Verdasco,Spain,ESP,2009,7,2009-05-04,0,0,2204
30,Stan Wawrinka,Switzerland,SUI,2007,5,2014-02-17,0,0,2291
31,Igor Andreev,Russian Federation,RUS,1997,17,2008-09-08,0,4,2062
32,Jarkko Nieminen,Finland,FIN,1989,19,2006-03-17,0,0,2034
33,Juan Ignacio Chela,Argentina,ARG,1985,15,2004-04-26,1,0,2049
34,Xavier Malisse,Belgium,BEL,1985,24,2002-03-11,-1,0,2035
35,Marat Safin,Russian Federation,RUS,1974,2,2000-09-18,0,-1,2218
36,Thomas Johansson,Sweden,SWE,1971,7,2002-02-15,0,0,2136
37,Feliciano Lopez,Spain,ESP,1970,16,2014-10-12,0,0,2074
38,Fabrice Santoro,France,FRA,1969,17,2001-08-06,0,0,2052
39,Sebastien Grosjean,France,FRA,1965,4,2003-01-27,0,0,2133
40,Gilles Simon,France,FRA,1961,9,2009-01-11,1,0,2124
41,Hyung Taik Lee,"Korea, Republic of",KOR,1955,38,2007-10-15,1,0,1964
42,Philipp Kohlschreiber,Germany,GER,1950,14,2016-05-02,1,0,2117
43,Dmitry Tursunov,Russian Federation,RUS,1949,20,2006-10-02,-3,-13,2042
44,Gael Monfils,France,FRA,1943,7,2010-11-28,0,0,2189
45,Nicolas Almagro,Spain,ESP,1940,9,2012-07-23,0,0,2160
46,Juan Martin Del Potro,Argentina,ARG,1938,3,2010-06-07,0,-1,2331
47,Mardy Fish,United States,USA,1937,9,2011-08-21,0,0,2169
48,Jose Acasuso,Argentina,ARG,1936,24,2006-08-14,0,0,2011
49,Joachim Johansson,Sweden,SWE,1935,10,2005-02-14,0,0,2074
50,Tim Henman,United Kingdom,GBR,1930,4,2002-04-12,0,0,2165
51,Agustin Calleri,Argentina,ARG,1920,19,2003-05-19,0,0,2043
52,Stefan Koubek,Austria,AUT,1920,38,2000-03-06,0,0,1970
53,Olivier Rochus,Belgium,BEL,1914,18,2006-05-08,0,0,2035
54,Arnaud Clement,France,FRA,1911,10,2001-01-29,0,0,2107
55,Nicolas Mahut,France,FRA,1909,35,2016-10-10,0,0,1970
56,Jo Wilfried Tsonga,France,FRA,1908,6,2009-03-02,0,0,2244
57,Filippo Volandri,Italy,ITA,1903,30,2007-06-18,0,0,1986
58,Robby Ginepri,United States,USA,1903,15,2005-09-12,0,0,2057
59,Jurgen Melzer,Austria,AUT,1901,12,2011-01-31,0,0,2110
60,Luis Horna,Peru,PER,1893,39,2004-10-25,0,0,1958
61,Janko Tipsarevic,Serbia,SRB,1893,9,2012-08-13,0,0,2158
62,Andreas Seppi,Italy,ITA,1891,21,2015-08-03,0,0,2030
63,Andrei Pavel,Romania,ROU,1878,11,2004-05-17,0,0,2061
64,Marc Gicquel,France,FRA,1876,44,2007-02-26,0,0,1938
65,Frank Dancevic,Canada,CAN,1870,62,2007-09-17,0,0,1890
66,Gaston Gaudio,Argentina,ARG,1869,8,2005-07-11,0,-1,2137
67,Victor Hanescu,Romania,ROU,1868,41,2010-06-20,0,0,1958
68,Jonas Bjorkman,Sweden,SWE,1866,3,1997-12-05,0,0,2174
69,Potito Starace,Italy,ITA,1865,46,2007-08-05,0,0,1937
70,Younes El Aynaoui,Morocco,MAR,1862,13,2002-05-06,0,-1,2095
71,Paul Capdeville,Chile,CHI,1858,71,2007-09-28,0,0,1869
72,Kristof Vliegen,Belgium,BEL,1857,37,2006-05-08,0,-1,1961
73,Evgeny Korolev,Kazakhstan,KAZ,1857,53,2010-02-01,0,0,1907
74,Dudi Sela,Israel,ISR,1854,45,2009-07-06,0,0,1941
75,Michael Berrer,Germany,GER,1851,55,2010-04-26,0,0,1898
76,Albert Montanes,Spain,ESP,1851,29,2010-07-19,0,0,2019
77,Wayne Arthurs,Australia,AUS,1850,45,2001-06-25,0,-1,1948
78,Julien Benneteau,France,FRA,1849,25,2013-02-18,0,0,2027
79,Wesley Moodie,South Africa,RSA,1849,53,2005-10-10,0,0,1920
80,Florian Mayer,Germany,GER,1847,22,2011-11-14,0,0,2044
81,Flavio Saretta,Brazil,BRA,1846,52,2003-09-08,0,-1,1950
82,Michael Llodra,France,FRA,1846,31,2011-04-03,0,0,2012
83,Vincent Spadea,United States,USA,1842,20,1999-09-20,0,-1,2034
84,Ernests Gulbis,Latvia,LAT,1842,10,2014-06-09,0,0,2167
85,Paradorn Srichaphan,Thailand,THA,1841,9,2003-01-06,0,-1,2103
86,Nicolas Lapentti,Ecuador,ECU,1841,7,1999-11-08,0,0,2108
87,Florent Serra,France,FRA,1840,44,2010-04-18,0,0,1942
88,Dominik Hrbaty,Slovakia,SVK,1839,15,2005-12-09,0,0,2085
89,Mariano Zabaleta,Argentina,ARG,1835,22,2003-08-25,1,0,2027
90,Gustavo Kuerten,Brazil,BRA,1835,1,2001-06-11,-1,0,2281
91,Takao Suzuki,Japan,JPN,1834,71,2009-06-15,0,-1,1860
92,Ramon Delgado,Paraguay,PAR,1832,61,1998-11-09,0,-1,1906
93,Sam Querrey,United States,USA,1832,18,2013-04-21,0,0,2068
94,Max Mirnyi,Belarus,BLR,1830,20,2001-10-22,0,0,2041
95,Marin Cilic,Croatia,CRO,1829,6,2014-09-08,1,0,2232
96,John Isner,United States,USA,1829,10,2012-04-13,-1,0,2147
97,Alejandro Falla,Colombia,COL,1829,61,2010-08-08,0,0,1888
98,Jan Hernych,Czech Republic,CZE,1829,68,2014-02-10,0,0,1882
99,Steve Darcis,Belgium,BEL,1824,41,2017-04-14,0,0,1950
100,Nicolas Massu,Chile,CHI,1823,13,2003-10-20,0,0,2053
101,Alberto Martin,Spain,ESP,1822,39,2001-05-28,0,-1,1963
102,Peter Wessels,Netherlands,NED,1820,67,2001-06-18,0,0,1897
103,Marco Chiudinelli,Switzerland,SUI,1816,62,2009-11-09,0,0,1882
104,Robin Haase,Netherlands,NED,1815,44,2011-09-26,0,0,1946
105,Vladimir Voltchkov,Belarus,BLR,1815,48,2001-02-26,0,0,1942
106,Jimmy Wang,"Taiwan, Province of China",TPE,1812,99,2008-08-04,0,0,1812
107,Antony Dupuis,France,FRA,1810,70,2004-02-16,0,0,1878
108,Boris Pashanski,Serbia,SRB,1803,108,2007-11-04,0,0,1806
109,Rainer Schuettler,Germany,GER,1802,8,2003-10-13,0,0,2123
110,Igor Kunitsyn,Russian Federation,RUS,1802,71,2008-10-19,0,0,1868
111,Simone Bolelli,Italy,ITA,1801,39,2015-08-10,0,0,1959
112,Diego Hartfield,Argentina,ARG,1801,81,2007-06-18,0,0,1852
113,Martin Vassallo Arguello,Argentina,ARG,1800,76,2009-04-19,0,0,1853
114,Benjamin Becker,Germany,GER,1798,50,2015-02-02,0,0,1917
115,Felix Mantilla,Spain,ESP,1796,6,1997-09-15,0,0,2133
116,Santiago Ventura,Spain,ESP,1794,80,2004-08-30,0,-1,1870
117,Ivan Navarro,Spain,ESP,1792,98,2008-09-15,1,0,1809
118,Paul Goldstein,United States,USA,1792,57,2006-04-24,-1,0,1906
119,Ruben Ramirez Hidalgo,Spain,ESP,1789,61,2006-10-09,0,0,1896
120,Mischa Zverev,Germany,GER,1788,37,2017-01-30,0,0,1968
121,Pablo Cuevas,Uruguay,URU,1788,26,2016-05-09,0,0,2004
122,Jan Hajek,Czech Republic,CZE,1787,92,2007-06-24,0,0,1836
123,Raemon Sluiter,Netherlands,NED,1786,57,2003-02-24,0,0,1918
124,Davide Sanguinetti,Italy,ITA,1781,50,2002-03-11,0,0,1938
125,Daniele Bracciali,Italy,ITA,1781,79,2006-07-17,0,0,1864
126,Aisam Ul Haq Qureshi,Pakistan,PAK,1781,113,2007-09-17,0,0,1796
127,Olivier Patience,France,FRA,1779,109,2004-06-21,0,0,1826
128,Alexey Kedryuk,Kazakhstan,KAZ,1777,128,2007-11-04,0,-1,1778
129,Albert Portas,Spain,ESP,1776,30,2001-05-21,0,0,1993
130,Michael Russell,United States,USA,1776,70,2012-08-26,0,0,1867
131,Michal Przysiezny,Poland,POL,1775,99,2014-01-05,0,0,1817
132,Ivan Miranda,Peru,PER,1774,130,2008-01-28,0,0,1780
133,Tomas Zib,Czech Republic,CZE,1774,99,2005-08-29,0,0,1830
134,Ricardo Mello,Brazil,BRA,1773,63,2005-02-21,0,0,1902
135,Nicolas Devilder,France,FRA,1770,110,2008-08-11,0,0,1793
136,Edouard Roger Vasselin,France,FRA,1769,40,2014-03-30,0,0,1947
137,Bohdan Ulihrach,Czech Republic,CZE,1768,25,1996-09-09,0,-1,2016
138,Carlos Berlocq,Argentina,ARG,1766,33,2014-06-09,0,0,1966
139,Noam Okun,Israel,ISR,1762,112,2004-09-30,0,0,1820
140,Andis Juska,Latvia,LAT,1762,121,2012-05-07,0,0,1778
141,Gilles Muller,Luxembourg,LUX,1760,18,2017-07-24,0,0,2098
142,Martin Verkerk,Netherlands,NED,1758,34,2004-10-04,0,0,1980
143,Viktor Troicki,Serbia,SRB,1756,15,2011-04-03,0,0,2091
144,Jiri Vanek,Czech Republic,CZE,1756,105,2001-05-28,0,0,1832
145,Lukasz Kubot,Poland,POL,1756,52,2010-02-15,0,0,1916
146,Guillermo Garcia Lopez,Spain,ESP,1755,30,2014-06-09,0,-1,2009
147,Oliver Marach,Austria,AUT,1755,110,2006-10-23,0,0,1798
148,Denis Gremelmayr,Germany,GER,1755,66,2008-05-12,0,0,1882
149,Dick Norman,Belgium,BEL,1751,100,1995-09-29,0,0,1837
150,Fabio Fognini,Italy,ITA,1749,14,2014-04-11,0,0,2112
151,Thierry Ascione,France,FRA,1748,121,2004-04-19,0,-1,1804
152,Mohammad Ghareeb,Kuwait,KUW,1748,124,2007-06-18,0,0,1775
153,Zack Fleishman,United States,USA,1745,151,2008-01-07,0,0,1746
154,Jean Rene Lisnard,Monaco,MON,1744,86,2004-01-12,0,0,1853
155,Yuri Schukin,Kazakhstan,KAZ,1744,120,2010-11-07,0,0,1787
156,Christophe Rochus,Belgium,BEL,1743,77,2009-06-08,0,0,1861
157,Cecil Mamiit,Philippines,PHI,1741,110,2001-06-11,0,0,1826
158,Bjorn Phau,Germany,GER,1738,87,2006-01-30,0,0,1859
159,Sergio Roitman,Argentina,ARG,1738,111,2007-08-06,0,0,1801
160,Lukas Dlouhy,Czech Republic,CZE,1737,112,2005-10-17,0,0,1795
161,Benjamin Balleret,Monaco,MON,1735,117,2007-09-17,0,0,1790
162,Alexander Waske,Germany,GER,1733,108,2005-10-17,0,0,1800
163,Juan Pablo Brzezicki,Argentina,ARG,1733,156,2008-02-04,0,0,1739
164,Michael Ryderstedt,Sweden,SWE,1732,150,2011-10-03,0,0,1735
165,Eric Taino,Philippines,PHI,1730,137,2003-09-29,0,0,1778
166,Wayne Odesnik,United States,USA,1730,70,2010-05-14,0,0,1854
167,Rik De Voest,South Africa,RSA,1729,118,2008-10-06,1,0,1775
