rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
43,Tommy Robredo,Spain,ESP,1964,10,2006-05-22,-1,0,2107
44,Juan Monaco,Argentina,ARG,1954,12,2012-07-23,0,0,2125
45,Viktor Troicki,Serbia,SRB,1952,15,2011-04-03,-2,-7,2091
46,Juan Ignacio Chela,Argentina,ARG,1947,15,2004-04-26,-1,0,2049
47,Nicolas Kiefer,Germany,GER,1943,5,2000-02-14,1,0,2135
48,Xavier Malisse,Belgium,BEL,1938,24,2002-03-11,1,0,2035
49,James Blake,United States,USA,1938,4,2007-01-15,1,0,2164
50,Sergiy Stakhovsky,Ukraine,UKR,1936,44,2010-08-29,-4,-9,1947
51,Thiemo De Bakker,Netherlands,NED,1935,46,2010-09-24,-4,-10,1945
52,Thomaz Bellucci,Brazil,BRA,1935,33,2012-07-23,-1,0,1996
53,Denis Istomin,Uzbekistan,UZB,1933,31,2014-07-14,-1,1,1987
54,Andrey Golubev,Kazakhstan,KAZ,1930,53,2011-01-09,9,48,1930
55,Marat Safin,Russian Federation,RUS,1918,2,2000-09-18,-1,-1,2218
56,Philipp Petzschner,Germany,GER,1908,36,2011-06-19,-1,0,1976
57,Joachim Johansson,Sweden,SWE,1902,10,2005-02-14,-1,-1,2074
58,Igor Andreev,Russian Federation,RUS,1902,17,2008-09-08,7,23,2062
59,Potito Starace,Italy,ITA,1894,46,2007-08-05,-1,0,1937
60,Florent Serra,France,FRA,1893,44,2010-04-18,-3,-1,1942
61,Andreas Seppi,Italy,ITA,1893,21,2015-08-03,-2,0,2030
62,Victor Hanescu,Romania,ROU,1893,41,2010-06-20,-2,0,1958
63,Paul Henri Mathieu,France,FRA,1889,13,2007-08-12,-2,0,2082
64,Florian Mayer,Germany,GER,1884,22,2011-11-14,-2,0,2044
65,Jarkko Nieminen,Finland,FIN,1881,19,2006-03-17,22,41,2034
66,Fabrice Santoro,France,FRA,1879,17,2001-08-06,-2,-1,2052
67,Arnaud Clement,France,FRA,1878,10,2001-01-29,-1,0,2107
68,Benjamin Becker,Germany,GER,1875,50,2015-02-02,10,26,1917
69,Kevin Anderson,South Africa,RSA,1875,6,2019-04-15,-2,1,2181
70,Olivier Rochus,Belgium,BEL,1873,18,2006-05-08,2,8,2035
71,Daniel Gimeno Traver,Spain,ESP,1872,62,2010-09-13,-3,0,1888
72,Taylor Dent,United States,USA,1868,16,2003-10-27,-3,0,2040
73,Marcel Granollers,Spain,ESP,1865,29,2013-11-04,-2,0,2004
74,Dudi Sela,Israel,ISR,1860,45,2009-07-06,-1,1,1941
75,Mikhail Kukushkin,Kazakhstan,KAZ,1859,41,2019-02-25,11,19,1943
76,Alexandr Dolgopolov,Ukraine,UKR,1859,22,2014-04-14,-1,1,2057
77,Alejandro Falla,Colombia,COL,1856,61,2010-08-08,-7,-10,1888
78,Dmitry Tursunov,Russian Federation,RUS,1855,20,2006-10-02,-2,0,2042
79,Carlos Moya,Spain,ESP,1855,3,2002-12-06,-2,0,2190
80,Kei Nishikori,Japan,JPN,1853,4,2016-09-12,-6,-6,2296
81,Wayne Odesnik,United States,USA,1849,70,2010-05-14,-2,0,1854
82,Lukas Lacko,Slovakia,SVK,1848,60,2012-02-06,-2,0,1886
83,Jose Acasuso,Argentina,ARG,1847,24,2006-08-14,-2,0,2011
84,Frank Dancevic,Canada,CAN,1846,62,2007-09-17,-1,0,1890
85,Fabio Fognini,Italy,ITA,1846,14,2014-04-11,-1,0,2112
86,Simone Bolelli,Italy,ITA,1845,39,2015-08-10,-1,0,1959
87,Evgeny Korolev,Kazakhstan,KAZ,1837,53,2010-02-01,1,0,1907
88,Yen Hsun Lu,"Taiwan, Province of China",TPE,1837,50,2014-08-24,-6,-10,1922
89,Robby Ginepri,United States,USA,1830,15,2005-09-12,1,0,2057
90,Stefan Koubek,Austria,AUT,1829,38,2000-03-06,1,0,1970
91,Pablo Cuevas,Uruguay,URU,1828,26,2016-05-09,1,0,2004
92,Frederico Gil,Portugal,POR,1828,60,2011-04-25,2,0,1896
93,Josselin Ouanna,France,FRA,1828,91,2010-07-12,0,0,1829
94,Andreas Beck,Germany,GER,1825,66,2009-10-18,2,0,1867
95,Nicolas Mahut,France,FRA,1825,35,2016-10-10,2,0,1970
96,Illya Marchenko,Ukraine,UKR,1819,71,2016-01-18,-7,-13,1865
97,Grega Zemlja,Slovenia,SLO,1819,56,2013-07-08,2,0,1901
98,Leonardo Mayer,Argentina,ARG,1818,28,2014-08-11,2,0,1999
99,Daniel Brands,Germany,GER,1818,55,2013-07-29,20,21,1921
100,Ivan Dodig,Croatia,CRO,1816,27,2013-10-07,1,0,2021
101,Mischa Zverev,Germany,GER,1815,37,2017-01-30,-6,-11,1968
102,Nicolas Lapentti,Ecuador,ECU,1814,7,1999-11-08,0,0,2108
103,Teymuraz Gabashvili,Russian Federation,RUS,1812,55,2016-01-18,-5,-10,1910
104,Ramon Delgado,Paraguay,PAR,1811,61,1998-11-09,-1,0,1906
105,Robin Haase,Netherlands,NED,1810,44,2011-09-26,0,0,1946
106,Gilles Muller,Luxembourg,LUX,1810,18,2017-07-24,0,0,2098
107,Jan Hajek,Czech Republic,CZE,1807,92,2007-06-24,0,0,1836
108,Brian Dabul,Argentina,ARG,1807,86,2009-02-16,1,0,1827
109,Sebastien Grosjean,France,FRA,1807,4,2003-01-27,-1,0,2133
110,Simon Greul,Germany,GER,1807,72,2010-03-22,0,0,1855
111,Pablo Andujar,Spain,ESP,1806,49,2014-10-27,1,0,1929
112,Rainer Schuettler,Germany,GER,1805,8,2003-10-13,5,6,2123
113,Steve Darcis,Belgium,BEL,1804,41,2017-04-14,0,0,1950
114,Jose Rubin Statham,New Zealand,NZL,1803,110,2010-11-07,0,0,1803
115,Marco Chiudinelli,Switzerland,SUI,1803,62,2009-11-09,-11,-7,1882
116,Marc Gicquel,France,FRA,1801,44,2007-02-26,0,0,1938
117,Santiago Giraldo,Colombia,COL,1800,32,2014-05-11,3,4,1970
118,Julian Reister,Germany,GER,1798,111,2011-05-22,0,0,1798
119,Michael Berrer,Germany,GER,1797,55,2010-04-26,-8,-9,1898
120,Maximo Gonzalez,Argentina,ARG,1793,73,2009-06-08,1,0,1857
121,Somdev Devvarman,India,IND,1790,59,2011-05-15,1,0,1901
122,Yuri Schukin,Kazakhstan,KAZ,1787,120,2010-11-07,1,0,1787
123,Stephane Robert,France,FRA,1787,64,2010-04-04,1,0,1872
124,Nicolas Massu,Chile,CHI,1786,13,2003-10-20,1,0,2053
125,Eduardo Schwank,Argentina,ARG,1786,71,2010-05-23,1,0,1852
126,Dustin Brown,Germany,GER,1785,51,2017-01-09,1,0,1916
127,Ricardas Berankis,Lithuania,LTU,1784,50,2013-04-15,1,0,1914
128,Igor Kunitsyn,Russian Federation,RUS,1783,71,2008-10-19,-13,-19,1868
129,Jan Hernych,Czech Republic,CZE,1783,68,2014-02-10,0,0,1882
130,Tobias Kamke,Germany,GER,1776,78,2014-01-06,1,0,1840
131,Lukasz Kubot,Poland,POL,1773,52,2010-02-15,2,0,1916
132,Peter Polansky,Canada,CAN,1771,121,2011-06-19,2,0,1778
133,Marsel Ilhan,Turkey,TUR,1771,98,2015-07-24,-3,-8,1822
134,Dominik Hrbaty,Slovakia,SVK,1771,15,2005-12-09,1,0,2085
135,Edouard Roger Vasselin,France,FRA,1770,40,2014-03-30,5,12,1947
136,Aisam Ul Haq Qureshi,Pakistan,PAK,1769,113,2007-09-17,0,0,1796
137,Michael Russell,United States,USA,1767,70,2012-08-26,-5,-8,1867
138,Carsten Ball,Australia,AUS,1763,86,2010-06-07,-1,0,1831
139,Jesse Levine,Canada,CAN,1760,96,2013-01-28,-1,0,1816
140,Bjorn Phau,Germany,GER,1759,87,2006-01-30,-1,0,1859
141,Raven Klaasen,South Africa,RSA,1757,135,2010-11-14,0,0,1757
142,Rui Machado,Portugal,POR,1757,118,2011-04-03,0,0,1786
143,Blaz Kavcic,Slovenia,SLO,1756,68,2014-02-07,0,0,1867
144,Rohan Bopanna,India,IND,1756,138,2010-11-14,0,0,1756
145,Alberto Martin,Spain,ESP,1753,39,2001-05-28,0,0,1963
146,Robert Kendrick,United States,USA,1749,103,2004-02-16,1,0,1831
147,Paul Capdeville,Chile,CHI,1747,71,2007-09-28,1,0,1869
148,Kevin Kim,United States,USA,1744,107,2005-04-01,1,0,1815
149,Filippo Volandri,Italy,ITA,1742,30,2007-06-18,1,0,1986
150,Daniel Garza,Mexico,MEX,1741,146,2011-09-12,1,0,1741
151,Horacio Zeballos,Argentina,ARG,1740,50,2017-06-12,1,0,1927
152,Antonio Veic,Croatia,CRO,1737,103,2011-07-15,1,0,1802
153,Ryan Harrison,United States,USA,1736,38,2017-02-27,1,0,1953
154,Ricardo Mello,Brazil,BRA,1736,63,2005-02-21,-8,-14,1902
155,James Ward,United Kingdom,GBR,1735,94,2011-06-13,0,0,1822
156,Ryan Sweeting,United States,USA,1735,64,2011-04-17,0,0,1887
157,Benjamin Balleret,Monaco,MON,1731,117,2007-09-17,0,0,1790
158,Marcel Felder,Uruguay,URU,1730,133,2013-02-25,0,0,1770
159,Ivan Navarro,Spain,ESP,1725,98,2008-09-15,0,0,1809
160,Adrian Mannarino,France,FRA,1721,29,2018-01-15,0,0,2004
161,Martin Pedersen,Denmark,DEN,1720,159,2010-11-14,0,0,1720
162,Lukas Dlouhy,Czech Republic,CZE,1719,112,2005-10-17,1,-1,1795
163,Kristof Vliegen,Belgium,BEL,1718,37,2006-05-08,1,0,1961
164,Henri Kontinen,Finland,FIN,1717,161,2011-01-09,1,0,1718
165,Bernard Tomic,Australia,AUS,1716,21,2015-03-23,-3,-4,2037
166,Grigor Dimitrov,Bulgaria,BUL,1715,6,2018-01-29,0,-1,2203
167,Victor Crivoi,Romania,ROU,1713,127,2009-08-09,1,0,1776
168,Andreas Vinciguerra,Sweden,SWE,1712,32,2001-02-26,1,0,1984
169,Michael Lammer,Switzerland,SUI,1711,150,2011-12-09,1,0,1734
170,Richard Bloomfield,United Kingdom,GBR,1711,166,2011-01-09,1,0,1711
171,Peter Luczak,Australia,AUS,1711,99,2006-01-30,1,0,1817
172,Kittipong Wachiramanowong,Thailand,THA,1710,153,2011-07-14,1,0,1736
173,Rajeev Ram,United States,USA,1710,80,2016-04-11,1,0,1849
174,Pere Riba,Spain,ESP,1710,126,2011-06-05,1,0,1777
175,Conor Niland,Ireland,IRL,1708,159,2010-03-22,1,0,1739
176,Cecil Mamiit,Philippines,PHI,1707,110,2001-06-11,1,0,1826
177,Carlos Berlocq,Argentina,ARG,1706,33,2014-06-09,1,0,1966
178,Ilija Bozoljac,Serbia,SRB,1704,147,2007-01-29,1,0,1744
179,Go Soeda,Japan,JPN,1702,86,2012-07-23,-12,-11,1836
180,Rik De Voest,South Africa,RSA,1701,118,2008-10-06,0,0,1775
181,Donald Young,United States,USA,1698,34,2017-04-03,0,0,1976
182,Andis Juska,Latvia,LAT,1697,121,2012-05-07,1,0,1778
183,Stephane Bohli,Switzerland,SUI,1697,135,2009-01-12,-1,0,1754
184,Brendan Evans,United States,USA,1696,179,2011-01-31,0,0,1696
185,Ruben Ramirez Hidalgo,Spain,ESP,1696,61,2006-10-09,0,0,1896
186,Karol Beck,Slovakia,SVK,1692,49,2005-02-14,0,0,1935
187,Victor Estrella,Dominican Republic,DOM,1692,56,2016-02-22,0,0,1902
188,Marcos Daniel,Brazil,BRA,1691,115,2009-08-03,0,0,1790
189,Harel Levy,Israel,ISR,1691,57,2000-08-21,0,0,1913
190,Izak Van Der Merwe,South Africa,RSA,1689,110,2012-09-10,0,0,1790
191,Daniel Koellerer,Austria,AUT,1688,115,2009-11-02,0,0,1788
192,David Guez,France,FRA,1688,169,2010-02-08,0,0,1724
193,Igor Sijsling,Netherlands,NED,1687,59,2013-07-15,0,0,1889
194,Cesar Ramirez,Mexico,MEX,1674,173,2012-04-13,1,0,1709
195,Thiago Alves,Brazil,BRA,1669,169,2009-07-06,1,0,1716
196,Jerzy Janowicz,Poland,POL,1669,25,2014-02-17,1,0,2027
197,Leonardo Tavares,Portugal,POR,1666,195,2011-01-09,1,0,1667
198,Alexandre Sidorenko,France,FRA,1666,191,2016-09-26,1,0,1670
199,Martin Klizan,Slovakia,SVK,1664,26,2018-10-01,1,0,1998
200,Michal Przysiezny,Poland,POL,1663,99,2014-01-05,-6,-18,1817
201,Martin Vassallo Arguello,Argentina,ARG,1659,76,2009-04-19,0,-1,1853
202,Uladzimir Ignatik,Belarus,BLR,1657,116,2012-09-10,0,0,1780
203,Oscar Hernandez,Spain,ESP,1657,71,2009-05-24,0,0,1863
204,Paolo Lorenzi,Italy,ITA,1652,64,2016-10-31,0,0,1896
206,Hiu Tung Yu,Hong Kong,HKG,1643,170,2011-07-15,1,0,1715
207,Daniel King Turner,New Zealand,NZL,1643,166,2009-09-14,1,0,1723
208,Santiago Ventura,Spain,ESP,1643,80,2004-08-30,1,0,1870
210,Jamie Baker,United Kingdom,GBR,1641,192,2012-08-13,1,0,1680
211,Michael Leong,Solomon Islands,SOL,1638,195,2007-06-11,1,0,1686
212,Filip Prpic,Sweden,SWE,1632,210,2010-09-23,1,0,1633
213,Laurent Recouderc,France,FRA,1631,197,2010-02-08,-7,-15,1684
214,Alexander Blom,Netherlands,AHO,1624,186,2011-09-12,1,0,1685
215,Predrag Rusevski,"North Macedonia, Republic of",MKD,1613,194,2008-11-02,1,0,1685
216,Todor Enev,Bulgaria,BUL,1603,162,2005-09-12,1,0,1743
217,Christopher Rungkat,Indonesia,INA,1601,109,2012-10-01,1,0,1787
218,Yew Ming Si,Malaysia,MAS,1598,206,2009-09-14,,,1637
219,Frederik Nielsen,Denmark,DEN,1591,122,2017-05-08,-5,-40,1789
220,Dieter Kindlmann,Germany,GER,1590,217,2009-11-02,-1,0,1600
221,Giovanni Lapentti,Ecuador,ECU,1582,129,2005-08-22,-1,0,1784
223,Christophe Rochus,Belgium,BEL,1569,77,2009-06-08,-1,0,1861
224,Thierry Ascione,France,FRA,1565,121,2004-04-19,-1,0,1804
