rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
111,Gregory Carraz,France,FRA,1811,69,2004-01-19,-4,0,1883
112,Richard Gasquet,France,FRA,1808,9,2007-10-08,-4,0,2196
113,Julien Benneteau,France,FRA,1807,25,2013-02-18,6,12,2027
114,Albert Montanes,Spain,ESP,1805,29,2010-07-19,-3,0,2019
115,Takao Suzuki,Japan,JPN,1801,71,2009-06-15,0,0,1860
116,Vladimir Voltchkov,Belarus,BLR,1801,48,2001-02-26,0,0,1942
117,Guillermo Garcia Lopez,Spain,ESP,1801,30,2014-06-09,0,0,2009
118,Wesley Moodie,South Africa,RSA,1800,53,2005-10-10,0,0,1920
119,Potito Starace,Italy,ITA,1799,46,2007-08-05,-10,-9,1937
120,Marc Rosset,Switzerland,SUI,1794,12,1993-03-08,0,0,2116
121,Flavio Saretta,Brazil,BRA,1794,52,2003-09-08,0,0,1950
122,Davide Sanguinetti,Italy,ITA,1793,50,2002-03-11,11,16,1938
123,Noam Okun,Israel,ISR,1792,112,2004-09-30,-1,0,1820
124,Jeff Morrison,United States,USA,1792,103,2004-08-16,44,53,1833
125,Michel Kratochvil,Switzerland,SUI,1790,52,2002-07-08,-2,0,1933
126,Antony Dupuis,France,FRA,1790,70,2004-02-16,-14,-14,1878
127,Tomas Behrend,Germany,GER,1787,94,2003-08-25,-1,0,1837
128,Bjorn Phau,Germany,GER,1786,87,2006-01-30,6,9,1859
129,Lukasz Kubot,Poland,POL,1784,52,2010-02-15,0,0,1916
130,Jan Michael Gambill,United States,USA,1783,10,2001-03-30,0,0,2091
131,Tomas Zib,Czech Republic,CZE,1780,99,2005-08-29,-6,-9,1830
132,Galo Blanco,Spain,ESP,1780,51,2001-07-30,-1,0,1929
133,Irakli Labadze,Georgia,GEO,1779,76,2006-08-14,17,25,1872
134,Andreas Seppi,Italy,ITA,1779,21,2015-08-03,-7,-8,2030
135,Ben Qiang Zhu,China,CHN,1779,113,2003-05-05,-3,0,1802
136,Philipp Kohlschreiber,Germany,GER,1778,14,2016-05-02,-12,-12,2117
137,Peter Luczak,Australia,AUS,1775,99,2006-01-30,-2,0,1817
138,Christophe Rochus,Belgium,BEL,1775,77,2009-06-08,-10,-11,1861
139,Olivier Mutis,France,FRA,1774,92,2003-08-25,-3,0,1837
140,Michael Kohlmann,Germany,GER,1774,106,2000-06-12,-3,0,1822
141,Kristian Pless,Denmark,DEN,1773,62,2001-10-08,-3,-1,1902
142,Robert Kendrick,United States,USA,1770,103,2004-02-16,-3,0,1831
143,Nicolas Thomann,France,FRA,1766,124,2004-01-12,-3,0,1795
144,Rik De Voest,South Africa,RSA,1765,118,2008-10-06,-3,-1,1775
145,Danai Udomchoke,Thailand,THA,1762,89,2007-02-16,-2,0,1840
146,Sebastien De Chaunac,France,FRA,1760,131,2009-09-14,-1,0,1769
147,Alex Bogomolov Jr,Russian Federation,RUS,1758,47,2012-01-16,-1,0,1938
148,Jean Rene Lisnard,Monaco,MON,1758,86,2004-01-12,-4,-3,1853
149,Janko Tipsarevic,Serbia,SRB,1756,9,2012-08-13,-2,0,2158
150,Todd Reid,Australia,AUS,1756,93,2004-04-16,-2,0,1847
151,Aisam Ul Haq Qureshi,Pakistan,PAK,1755,113,2007-09-17,-2,0,1796
152,Peter Wessels,Netherlands,NED,1753,67,2001-06-18,-10,-11,1897
153,Orest Tereshchuk,Ukraine,UKR,1753,119,2006-01-09,-2,0,1784
154,Olivier Patience,France,FRA,1749,109,2004-06-21,-2,0,1826
155,Justin Gimelstob,United States,USA,1748,57,1998-08-03,-2,0,1907
156,Gilles Elseneer,Belgium,BEL,1748,110,2003-01-27,-2,0,1804
157,Konstantinos Economidis,Greece,GRE,1748,134,2004-03-08,-2,0,1779
158,Marco Chiudinelli,Switzerland,SUI,1748,62,2009-11-09,-1,0,1882
159,Giovanni Lapentti,Ecuador,ECU,1748,129,2005-08-22,-1,0,1784
160,Arnaud Di Pasquale,France,FRA,1748,55,1999-08-23,-4,0,1932
161,Boris Pashanski,Serbia,SRB,1746,108,2007-11-04,-2,0,1806
162,Alejandro Falla,Colombia,COL,1745,61,2010-08-08,-2,-1,1888
163,Tuomas Ketola,Finland,FIN,1745,157,1996-03-29,-2,0,1768
164,Ivo Heuberger,Switzerland,SUI,1744,119,2002-03-11,-1,0,1802
165,Martin Vassallo Arguello,Argentina,ARG,1743,76,2009-04-19,-1,0,1853
166,Frederic Niemeyer,Canada,CAN,1741,144,2005-05-06,-1,0,1765
167,David Sanchez,Spain,ESP,1741,64,2004-05-10,0,0,1908
168,Gouichi Motomura,Japan,JPN,1737,127,2005-02-21,2,0,1784
169,Yen Hsun Lu,"Taiwan, Province of China",TPE,1736,50,2014-08-24,2,0,1922
170,Alejandro Hernandez,Mexico,MEX,1735,90,2002-01-07,2,0,1840
171,Miguel Gallardo Valles,Mexico,MEX,1734,148,2006-10-09,2,0,1743
172,Andre Sa,Brazil,BRA,1734,73,2002-08-19,2,0,1877
173,Simon Larose,Canada,CAN,1733,136,2004-06-21,2,0,1778
174,Jiri Vanek,Czech Republic,CZE,1733,105,2001-05-28,2,0,1832
175,Nicolas Almagro,Spain,ESP,1731,9,2012-07-23,-13,-13,2160
176,Jimmy Wang,"Taiwan, Province of China",TPE,1730,99,2008-08-04,1,0,1812
177,Ruben Ramirez Hidalgo,Spain,ESP,1730,61,2006-10-09,1,0,1896
178,Jan Frode Andersen,Norway,NOR,1729,143,2004-09-30,1,0,1762
179,Ivan Miranda,Peru,PER,1728,130,2008-01-28,1,0,1780
180,Dennis Van Scheppingen,Netherlands,NED,1726,92,1998-08-24,1,0,1851
181,Edgardo Massa,Argentina,ARG,1725,158,2006-08-14,1,0,1735
182,Glenn Weiner,United States,USA,1724,154,2004-10-04,1,0,1749
183,Lars Burgsmuller,Germany,GER,1723,63,2001-06-18,-14,-15,1903
184,Alex Calatrava,Spain,ESP,1723,65,2001-02-04,-18,-18,1894
185,Hugo Armando,United States,USA,1722,153,2008-08-18,-1,0,1740
186,Todor Enev,Bulgaria,BUL,1721,162,2005-09-12,-1,0,1743
187,Amer Delic,Bosnia and Herzegovina,BIH,1720,76,2009-04-05,-1,0,1847
188,Thierry Ascione,France,FRA,1715,121,2004-04-19,0,0,1804
189,Harel Levy,Israel,ISR,1713,57,2000-08-21,0,0,1913
190,Mark Nielsen,New Zealand,NZL,1712,154,2006-08-14,0,0,1747
191,Stefano Pescosolido,Italy,ITA,1711,46,1994-06-06,0,-1,1940
192,Gergely Kisgyorgy,Hungary,HUN,1711,177,2003-02-21,0,0,1722
193,Victor Estrella,Dominican Republic,DOM,1710,56,2016-02-22,0,0,1902
194,Adrian Garcia,Chile,CHI,1709,149,2004-08-23,0,0,1759
195,Jeff Salzenstein,United States,USA,1706,173,2004-09-30,0,0,1733
196,John Van Lottum,Netherlands,NED,1705,65,1999-04-26,0,-1,1895
197,Andis Juska,Latvia,LAT,1702,121,2012-05-07,0,0,1778
198,Juan Antonio Marin,Costa Rica,CRC,1701,96,2000-05-29,0,0,1853
199,Federico Luzzi,Italy,ITA,1699,114,2001-05-14,0,0,1815
200,Julian Knowle,Austria,AUT,1696,134,2002-07-15,0,0,1789
201,Werner Eschauer,Austria,AUT,1694,117,2007-07-27,0,0,1795
202,Nenad Zimonjic,Serbia,SRB,1690,177,1999-07-05,0,0,1747
203,Alexander Waske,Germany,GER,1689,108,2005-10-17,0,0,1800
204,Igor Kunitsyn,Russian Federation,RUS,1688,71,2008-10-19,0,0,1868
205,Alexander Peya,Austria,AUT,1686,123,2007-02-05,0,0,1774
206,Oscar Hernandez,Spain,ESP,1684,71,2009-05-24,0,0,1863
208,Frank Dancevic,Canada,CAN,1680,62,2007-09-17,0,0,1890
209,Nicolas Mahut,France,FRA,1676,35,2016-10-10,0,0,1970
210,Vasilis Mazarakis,Greece,GRE,1676,174,2003-07-18,0,0,1731
211,Harsh Mankad,India,IND,1671,207,2005-05-16,0,0,1689
212,Arvind Parmar,United Kingdom,GBR,1671,146,2000-07-17,0,0,1778
213,Albert Portas,Spain,ESP,1670,30,2001-05-21,0,0,1993
214,Dick Norman,Belgium,BEL,1670,100,1995-09-29,0,0,1837
215,Ricardo Chile Fonte,Cuba,CUB,1669,197,2004-09-30,0,0,1677
216,Alex Bogdanovic,United Kingdom,GBR,1666,177,2004-06-21,0,0,1716
217,Prakash Amritraj,India,IND,1665,109,2008-08-11,0,0,1790
218,Brian Vahaly,United States,USA,1664,84,2003-03-17,0,0,1866
219,Ivaylo Traykov,Bulgaria,BUL,1657,219,2005-03-11,0,0,1657
220,Johnny Arcilla,Philippines,PHI,1649,184,2013-03-31,0,0,1690
221,Jan Vacek,Czech Republic,CZE,1648,90,2001-11-05,0,0,1845
222,Zeljko Krajan,Croatia,CRO,1646,161,2002-08-05,0,0,1751
223,Jhonson Garcia,Dominican Republic,DOM,1644,164,2011-03-11,0,0,1722
224,Stan Wawrinka,Switzerland,SUI,1638,5,2014-02-17,0,0,2291
225,Jamie Delgado,United Kingdom,GBR,1630,150,2001-07-09,0,-1,1770
226,Brian Baker,United States,USA,1621,70,2012-07-16,0,-1,1868
227,Patrick Chucri,Lebanon,LIB,1617,216,2004-04-16,0,0,1634
228,Yu Jr Wang,China,CHN,1615,207,2005-02-14,0,0,1675
229,Daniel Elsner,Germany,GER,1611,170,2000-10-16,0,-1,1732
230,Kornel Bardoczky,Hungary,HUN,1607,154,2006-12-08,0,0,1734
231,Aqeel Khan,Pakistan,PAK,1597,154,2018-02-09,0,0,1745
232,Andy Ram,Israel,ISR,1581,217,2004-09-30,0,0,1645
