rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
102,Sergiy Stakhovsky,Ukraine,UKR,1808,44,2010-08-29,1,-4,1947
103,Jimmy Wang,"Taiwan, Province of China",TPE,1807,99,2008-08-04,3,0,1812
104,Filippo Volandri,Italy,ITA,1806,30,2007-06-18,-15,-23,1986
105,Igor Kunitsyn,Russian Federation,RUS,1806,71,2008-10-19,-17,-24,1868
106,Dudi Sela,Israel,ISR,1806,45,2009-07-06,-12,-16,1941
107,Vincent Spadea,United States,USA,1804,20,1999-09-20,-10,-14,2034
108,Benjamin Becker,Germany,GER,1802,50,2015-02-02,17,24,1917
109,Mariano Zabaleta,Argentina,ARG,1796,22,2003-08-25,3,0,2027
110,Alejandro Falla,Colombia,COL,1796,61,2010-08-08,-10,-19,1888
111,Alberto Martin,Spain,ESP,1794,39,2001-05-28,3,0,1963
112,Gustavo Kuerten,Brazil,BRA,1791,1,2001-06-11,3,0,2281
113,Pablo Andujar,Spain,ESP,1789,49,2014-10-27,4,0,1929
114,Chris Guccione,Australia,AUS,1788,67,2007-01-15,-13,-25,1884
115,John Isner,United States,USA,1786,10,2012-04-13,-7,-13,2147
116,Paul Goldstein,United States,USA,1785,57,2006-04-24,2,-1,1906
117,Kei Nishikori,Japan,JPN,1784,4,2016-09-12,-8,-14,2296
118,Max Mirnyi,Belarus,BLR,1784,20,2001-10-22,2,0,2041
119,Kristof Vliegen,Belgium,BEL,1782,37,2006-05-08,-3,-8,1961
120,Eduardo Schwank,Argentina,ARG,1782,71,2010-05-23,-1,-3,1852
121,Bobby Reynolds,United States,USA,1781,97,2008-10-06,49,51,1809
122,Denis Istomin,Uzbekistan,UZB,1780,31,2014-07-14,0,-1,1987
123,Teymuraz Gabashvili,Russian Federation,RUS,1779,55,2016-01-18,1,0,1910
124,Michael Russell,United States,USA,1779,70,2012-08-26,-1,0,1867
125,Davide Sanguinetti,Italy,ITA,1776,50,2002-03-11,1,-1,1938
126,Pablo Cuevas,Uruguay,URU,1776,26,2016-05-09,2,0,2004
127,Aisam Ul Haq Qureshi,Pakistan,PAK,1776,113,2007-09-17,0,-1,1796
128,Jan Hajek,Czech Republic,CZE,1775,92,2007-06-24,1,0,1836
129,Raemon Sluiter,Netherlands,NED,1775,57,2003-02-24,1,0,1918
130,Ivan Navarro,Spain,ESP,1774,98,2008-09-15,1,0,1809
131,Santiago Ventura,Spain,ESP,1773,80,2004-08-30,-20,-23,1870
132,Nicolas Devilder,France,FRA,1772,110,2008-08-11,0,0,1793
133,Diego Hartfield,Argentina,ARG,1772,81,2007-06-18,0,0,1852
134,Jiri Vanek,Czech Republic,CZE,1771,105,2001-05-28,-13,-10,1832
135,Ruben Ramirez Hidalgo,Spain,ESP,1770,61,2006-10-09,-1,0,1896
136,Tomas Zib,Czech Republic,CZE,1769,99,2005-08-29,-1,-1,1830
137,Ricardo Mello,Brazil,BRA,1768,63,2005-02-21,-1,-1,1902
138,Martin Vassallo Arguello,Argentina,ARG,1765,76,2009-04-19,16,18,1853
139,Lamine Ouahab,Algeria,ALG,1760,129,2008-10-13,1,-1,1761
140,Daniel Gimeno Traver,Spain,ESP,1759,62,2010-09-13,1,0,1888
141,Ivan Miranda,Peru,PER,1757,130,2008-01-28,1,0,1780
142,Michal Przysiezny,Poland,POL,1757,99,2014-01-05,2,0,1817
143,Lazar Magdincev,"North Macedonia, Republic of",MKD,1757,130,2008-03-24,0,0,1770
144,Marcos Daniel,Brazil,BRA,1756,115,2009-08-03,-6,-7,1790
145,Jean Rene Lisnard,Monaco,MON,1755,86,2004-01-12,0,0,1853
146,Christophe Rochus,Belgium,BEL,1754,77,2009-06-08,-7,-7,1861
147,Florian Mayer,Germany,GER,1754,22,2011-11-14,-1,0,2044
148,Gilles Muller,Luxembourg,LUX,1754,18,2017-07-24,-1,0,2098
149,Marko Tkalec,Slovenia,SLO,1752,124,2008-10-13,-1,-1,1786
150,Lukasz Kubot,Poland,POL,1752,52,2010-02-15,-1,0,1916
151,Lukas Dlouhy,Czech Republic,CZE,1752,112,2005-10-17,-1,0,1795
152,Philipp Petzschner,Germany,GER,1748,36,2011-06-19,45,44,1976
153,Rik De Voest,South Africa,RSA,1748,118,2008-10-06,-1,0,1775
154,Frederic Niemeyer,Canada,CAN,1748,144,2005-05-06,-1,0,1765
155,Dick Norman,Belgium,BEL,1742,100,1995-09-29,2,-1,1837
156,Olivier Patience,France,FRA,1741,109,2004-06-21,5,0,1826
157,Zack Fleishman,United States,USA,1741,151,2008-01-07,3,-1,1746
158,Marc Lopez,Spain,ESP,1741,88,2002-10-28,4,0,1846
159,Hugo Armando,United States,USA,1740,153,2008-08-18,4,0,1740
160,Amer Delic,Bosnia and Herzegovina,BIH,1739,76,2009-04-05,4,0,1847
161,Andis Juska,Latvia,LAT,1738,121,2012-05-07,4,0,1778
162,Mathieu Montcourt,France,FRA,1738,130,2009-06-21,4,0,1767
163,Rainer Eitzinger,Austria,AUT,1737,160,2008-07-14,4,0,1737
164,Stefano Galvani,Italy,ITA,1733,131,2006-10-02,,,1778
165,Bjorn Phau,Germany,GER,1730,87,2006-01-30,4,0,1859
166,Frederico Gil,Portugal,POR,1729,60,2011-04-25,-15,-21,1896
167,Edouard Roger Vasselin,France,FRA,1729,40,2014-03-30,-11,-14,1947
168,Michael Ryderstedt,Sweden,SWE,1728,150,2011-10-03,3,-1,1735
169,Prakash Amritraj,India,IND,1728,109,2008-08-11,4,0,1790
170,Mohammad Ghareeb,Kuwait,KUW,1727,124,2007-06-18,4,0,1775
171,Benjamin Balleret,Monaco,MON,1727,117,2007-09-17,4,0,1790
172,Michael Berrer,Germany,GER,1726,55,2010-04-26,0,-3,1898
173,Yuri Schukin,Kazakhstan,KAZ,1726,120,2010-11-07,3,0,1787
174,Sam Warburg,United States,USA,1725,141,2009-01-12,3,0,1748
175,Joseph Sirianni,Australia,AUS,1724,158,2008-01-14,5,0,1739
176,Jose Rubin Statham,New Zealand,NZL,1723,110,2010-11-07,5,0,1803
177,Oliver Marach,Austria,AUT,1723,110,2006-10-23,5,0,1798
178,Alun Jones,Australia,AUS,1722,167,2008-10-19,5,0,1723
179,Federico Luzzi,Italy,ITA,1720,114,2001-05-14,5,0,1815
180,Ilija Bozoljac,Serbia,SRB,1719,147,2007-01-29,34,36,1744
181,Victor Estrella,Dominican Republic,DOM,1718,56,2016-02-22,5,-1,1902
182,Nathan Healey,Australia,AUS,1718,129,2006-03-17,3,-1,1774
183,Ivo Minar,Czech Republic,CZE,1718,72,2005-07-25,-25,-25,1879
184,Danai Udomchoke,Thailand,THA,1717,89,2007-02-16,3,0,1840
185,Eric Taino,Philippines,PHI,1716,137,2003-09-29,3,0,1778
186,Cecil Mamiit,Philippines,PHI,1716,110,2001-06-11,3,0,1826
187,Ryan Sweeting,United States,USA,1715,64,2011-04-17,3,0,1887
188,Roko Karanusic,Croatia,CRO,1715,141,2009-02-02,37,55,1755
189,Jesse Levine,Canada,CAN,1714,96,2013-01-28,17,24,1816
190,Justin Gimelstob,United States,USA,1713,57,1998-08-03,1,0,1907
191,Andreas Beck,Germany,GER,1711,66,2009-10-18,1,-1,1867
192,Peter Luczak,Australia,AUS,1711,99,2006-01-30,1,0,1817
193,Boris Pashanski,Serbia,SRB,1710,108,2007-11-04,-34,-32,1806
194,Alexey Kedryuk,Kazakhstan,KAZ,1709,128,2007-11-04,0,-1,1778
195,Go Soeda,Japan,JPN,1707,86,2012-07-23,0,0,1836
196,Yen Hsun Lu,"Taiwan, Province of China",TPE,1706,50,2014-08-24,-17,-19,1922
197,Rohan Bopanna,India,IND,1705,138,2010-11-14,-1,0,1756
198,Rui Machado,Portugal,POR,1703,118,2011-04-03,0,0,1786
199,George Bastl,Switzerland,SUI,1699,86,2001-01-15,1,0,1858
200,Wesley Whitehouse,South Africa,RSA,1698,188,2008-01-07,1,0,1704
201,Daniel King Turner,New Zealand,NZL,1696,166,2009-09-14,1,0,1723
202,Lovro Zovko,Croatia,CRO,1696,186,2008-11-02,1,0,1697
203,Juan Pablo Brzezicki,Argentina,ARG,1694,156,2008-02-04,1,0,1739
204,Donald Young,United States,USA,1693,34,2017-04-03,-26,-32,1976
205,Woong Sun Jun,"Korea, Republic of",KOR,1690,163,2007-05-06,2,0,1731
206,Kornel Bardoczky,Hungary,HUN,1689,154,2006-12-08,2,0,1734
207,Konstantinos Economidis,Greece,GRE,1688,134,2004-03-08,2,-1,1779
208,Santiago Giraldo,Colombia,COL,1688,32,2014-05-11,2,0,1970
209,Predrag Rusevski,"North Macedonia, Republic of",MKD,1685,194,2008-11-02,2,0,1685
210,Ti Chen,"Taiwan, Province of China",TPE,1682,177,2009-03-02,5,0,1698
211,Hiu Tung Yu,Hong Kong,HKG,1680,170,2011-07-15,5,0,1715
212,Marcel Felder,Uruguay,URU,1679,133,2013-02-25,5,0,1770
213,Mikhail Ledovskikh,Russian Federation,RUS,1676,198,2009-03-02,6,0,1689
214,Yohny Romero,"Venezuela, Bolivarian Republic of",VEN,1672,202,2008-10-19,6,0,1672
215,Scoville Jenkins,United States,USA,1671,189,2007-02-04,6,0,1692
216,Thierry Ascione,France,FRA,1669,121,2004-04-19,-3,-14,1804
217,Jhonson Garcia,Dominican Republic,DOM,1665,164,2011-03-11,6,0,1722
218,Alexander Peya,Austria,AUT,1663,123,2007-02-05,-13,-28,1774
219,Slimane Saoudi,Algeria,ALG,1660,214,2006-12-08,5,0,1660
220,Carlos Berlocq,Argentina,ARG,1660,33,2014-06-09,-2,-18,1966
221,Michael Leong,Solomon Islands,SOL,1658,195,2007-06-11,5,0,1686
222,Sergio Roitman,Argentina,ARG,1657,111,2007-08-06,0,-9,1801
223,Peng Sun,China,CHN,1652,192,2007-02-19,4,0,1679
224,Sebastien De Chaunac,France,FRA,1649,131,2009-09-14,4,0,1769
226,Rajeev Ram,United States,USA,1646,80,2016-04-11,4,0,1849
227,Xin Yuan Yu,China,CHN,1643,216,2008-11-02,4,0,1643
228,Juan Pablo Guzman,Argentina,ARG,1637,192,2006-12-08,6,0,1688
229,Kevin Kim,United States,USA,1631,107,2005-04-01,4,-7,1815
230,Gilles Kremer,Luxembourg,LUX,1620,190,2006-03-06,5,0,1706
231,Robert Kendrick,United States,USA,1617,103,2004-02-16,5,0,1831
232,Luka Gregorc,Slovenia,SLO,1617,119,2008-09-29,5,0,1773
233,Jamie Baker,United Kingdom,GBR,1600,192,2012-08-13,-1,-39,1680
234,Karim Alayli,Lebanon,LIB,1598,217,2012-04-13,6,0,1616
235,Jhonnatan Medina Alvarez,"Venezuela, Bolivarian Republic of",VEN,1593,187,2007-02-19,6,0,1686
236,Sebo Kiss,Hungary,HUN,1592,191,2007-06-11,6,0,1691
237,Alex Bogdanovic,United Kingdom,GBR,1585,177,2004-06-21,2,-17,1716
238,Juan Sebastian Langton,Samoa,SAM,1560,229,2008-11-02,5,0,1560
239,Harel Levy,Israel,ISR,1553,57,2000-08-21,5,0,1913
240,Bruno Echagaray,Mexico,MEX,1528,201,2009-05-10,5,0,1651
241,Mounir El Aarej,Morocco,MAR,1511,172,2006-03-17,5,0,1725
242,Farrukh Dustov,Uzbekistan,UZB,1501,160,2012-04-13,5,0,1732
