rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
1,Rafael Nadal,Spain,ESP,2552,1,2008-06-16,0,0,2552
2,Novak Djokovic,Serbia,SRB,2455,1,2011-03-21,0,0,2629
3,Andy Murray,United Kingdom,GBR,2367,2,2009-04-19,0,0,2500
4,Roger Federer,Switzerland,SUI,2309,1,2003-08-11,0,0,2550
5,Juan Martin Del Potro,Argentina,ARG,2262,3,2010-06-07,0,0,2331
6,David Ferrer,Spain,ESP,2242,4,2007-11-19,0,-15,2348
7,Tomas Berdych,Czech Republic,CZE,2224,5,2007-07-09,0,-4,2263
8,Jo Wilfried Tsonga,France,FRA,2196,6,2009-03-02,0,0,2244
9,Stan Wawrinka,Switzerland,SUI,2184,5,2014-02-17,0,-7,2291
10,Richard Gasquet,France,FRA,2152,9,2007-10-08,0,-1,2196
11,Milos Raonic,Canada,CAN,2140,5,2016-07-11,1,34,2269
12,Tommy Haas,Germany,GER,2127,2,2002-01-28,-1,0,2189
13,Marin Cilic,Croatia,CRO,2102,6,2014-09-08,0,0,2232
14,John Isner,United States,USA,2097,10,2012-04-13,1,0,2147
15,Mikhail Youzhny,Russian Federation,RUS,2097,9,2007-06-11,-1,-1,2122
16,Tommy Robredo,Spain,ESP,2082,10,2006-05-22,0,0,2107
17,Mardy Fish,United States,USA,2064,9,2011-08-21,0,0,2169
18,Gilles Simon,France,FRA,2063,9,2009-01-11,0,5,2124
19,Kei Nishikori,Japan,JPN,2055,4,2016-09-12,0,0,2296
20,Gael Monfils,France,FRA,2052,7,2010-11-28,0,0,2189
21,Ernests Gulbis,Latvia,LAT,2040,10,2014-06-09,0,0,2167
22,Kevin Anderson,South Africa,RSA,2037,6,2019-04-15,1,0,2181
23,Feliciano Lopez,Spain,ESP,2031,16,2014-10-12,1,-3,2074
24,Nicolas Almagro,Spain,ESP,2025,9,2012-07-23,-2,-13,2160
25,Philipp Kohlschreiber,Germany,GER,2019,14,2016-05-02,0,0,2117
26,Lleyton Hewitt,Australia,AUS,2018,1,2001-10-15,0,0,2295
