rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
49,Denis Istomin,Uzbekistan,UZB,1931,31,2014-07-14,2,7,1987
50,Donald Young,United States,USA,1928,34,2017-04-03,-1,0,1976
51,Steve Johnson,United States,USA,1928,21,2017-04-17,-1,0,2042
52,Joao Sousa,Portugal,POR,1926,32,2016-02-01,11,36,1974
53,Marcos Baghdatis,Cyprus,CYP,1924,9,2007-08-20,0,1,2098
54,Florian Mayer,Germany,GER,1924,22,2011-11-14,-2,0,2044
55,Julien Benneteau,France,FRA,1921,25,2013-02-18,-1,0,2027
56,Pablo Cuevas,Uruguay,URU,1918,26,2016-05-09,-1,0,2004
57,Jerzy Janowicz,Poland,POL,1900,25,2014-02-17,-1,0,2027
58,Radek Stepanek,Czech Republic,CZE,1899,10,2009-11-29,-1,0,2136
59,Samuel Groth,Australia,AUS,1898,58,2015-09-25,-1,0,1898
60,Marcel Granollers,Spain,ESP,1893,29,2013-11-04,0,-1,2004
61,Nicolas Mahut,France,FRA,1892,35,2016-10-10,8,16,1970
62,Teymuraz Gabashvili,Russian Federation,RUS,1890,55,2016-01-18,0,-2,1910
63,Mikhail Kukushkin,Kazakhstan,KAZ,1885,41,2019-02-25,-4,-9,1943
64,Ernests Gulbis,Latvia,LAT,1885,10,2014-06-09,-3,-9,2167
65,Lleyton Hewitt,Australia,AUS,1884,1,2001-10-15,-1,0,2295
66,Pablo Andujar,Spain,ESP,1880,49,2014-10-27,0,0,1929
67,Carlos Berlocq,Argentina,ARG,1878,33,2014-06-09,1,0,1966
68,Lukas Rosol,Czech Republic,CZE,1874,29,2014-08-24,2,0,1982
69,Yen Hsun Lu,"Taiwan, Province of China",TPE,1873,50,2014-08-24,2,0,1922
70,Adrian Mannarino,France,FRA,1873,29,2018-01-15,-3,-6,2004
71,Victor Estrella,Dominican Republic,DOM,1871,56,2016-02-22,1,0,1902
72,Steve Darcis,Belgium,BEL,1869,41,2017-04-14,-7,-14,1950
73,Robin Haase,Netherlands,NED,1868,44,2011-09-26,0,0,1946
74,Andrey Kuznetsov,Russian Federation,RUS,1865,30,2016-09-23,0,0,1998
75,Jurgen Melzer,Austria,AUT,1863,12,2011-01-31,1,0,2110
76,Ivan Dodig,Croatia,CRO,1861,27,2013-10-07,1,0,2021
77,Santiago Giraldo,Colombia,COL,1860,32,2014-05-11,1,0,1970
78,Jarkko Nieminen,Finland,FIN,1858,19,2006-03-17,1,0,2034
79,Jiri Vesely,Czech Republic,CZE,1855,38,2017-08-07,2,0,1952
80,Ricardas Berankis,Lithuania,LTU,1852,50,2013-04-15,-5,-12,1914
81,Aljaz Bedene,Slovenia,SLO,1849,42,2018-05-21,-1,-8,1939
82,Thiemo De Bakker,Netherlands,NED,1846,46,2010-09-24,4,0,1945
83,Jan Hernych,Czech Republic,CZE,1845,68,2014-02-10,4,0,1882
84,Dustin Brown,Germany,GER,1843,51,2017-01-09,14,9,1916
85,Marius Copil,Romania,ROU,1842,72,2018-10-29,5,0,1875
86,Alexander Zverev,Germany,GER,1842,4,2021-08-22,-3,-7,2261
87,Dusan Lajovic,Serbia,SRB,1841,35,2019-04-22,4,0,1962
88,Paul Henri Mathieu,France,FRA,1840,13,2007-08-12,-4,-8,2082
89,Sergiy Stakhovsky,Ukraine,UKR,1840,44,2010-08-29,-7,-11,1947
90,Albert Ramos,Spain,ESP,1840,25,2017-05-01,2,0,2014
91,Janko Tipsarevic,Serbia,SRB,1839,9,2012-08-13,2,0,2158
92,Albert Montanes,Spain,ESP,1838,29,2010-07-19,3,0,2019
93,Federico Delbonis,Argentina,ARG,1838,41,2016-04-11,-8,-10,1953
94,Andreas Haider Maurer,Austria,AUT,1838,72,2015-04-19,2,4,1866
95,Mikhail Youzhny,Russian Federation,RUS,1836,9,2007-06-11,-6,-7,2122
96,Thanasi Kokkinakis,Australia,AUS,1835,87,2015-06-28,-8,-10,1848
97,Dudi Sela,Israel,ISR,1834,45,2009-07-06,0,0,1941
98,Pierre Hugues Herbert,France,FRA,1834,32,2019-06-24,1,5,1989
99,Lucas Pouille,France,FRA,1826,20,2016-09-26,13,26,2069
100,Pablo Carreno Busta,Spain,ESP,1825,10,2021-07-31,-6,-14,2121
101,Benjamin Becker,Germany,GER,1824,50,2015-02-02,0,2,1917
102,Victor Hanescu,Romania,ROU,1818,41,2010-06-20,0,0,1958
103,Rajeev Ram,United States,USA,1817,80,2016-04-11,-3,-12,1849
104,Marsel Ilhan,Turkey,TUR,1815,98,2015-07-24,-1,0,1822
105,Malek Jaziri,Tunisia,TUN,1815,52,2017-04-03,-1,0,1922
106,Illya Marchenko,Ukraine,UKR,1814,71,2016-01-18,-1,0,1865
107,Edouard Roger Vasselin,France,FRA,1809,40,2014-03-30,2,5,1947
108,Ryan Harrison,United States,USA,1807,38,2017-02-27,-2,0,1953
109,Damir Dzumhur,Bosnia and Herzegovina,BIH,1807,32,2017-10-02,-2,0,1994
110,Hyeon Chung,"Korea, Republic of",KOR,1805,21,2018-04-02,-2,0,2049
111,Darian King,Barbados,BAR,1802,90,2017-09-22,-1,0,1846
112,Lukasz Kubot,Poland,POL,1800,52,2010-02-15,-1,0,1916
113,Denis Kudla,United States,USA,1798,80,2021-08-22,0,0,1855
114,Matthias Bachinger,Germany,GER,1795,97,2020-09-14,0,0,1825
115,Di Wu,China,CHN,1794,115,2015-09-25,0,0,1794
116,Diego Sebastian Schwartzman,Argentina,ARG,1791,11,2020-11-02,1,0,2097
117,Evgeny Donskoy,Russian Federation,RUS,1790,92,2015-10-26,2,6,1835
118,Peter Gojowczyk,Germany,GER,1789,44,2018-02-26,0,0,1935
119,Go Soeda,Japan,JPN,1784,86,2012-07-23,1,0,1836
120,Marinko Matosevic,Australia,AUS,1783,38,2014-09-29,1,0,1948
121,Daniel Gimeno Traver,Spain,ESP,1781,62,2010-09-13,-5,-12,1888
122,Ruben Bemelmans,Belgium,BEL,1780,82,2018-02-12,0,0,1860
123,Michael Berrer,Germany,GER,1779,55,2010-04-26,0,0,1898
124,Mischa Zverev,Germany,GER,1778,37,2017-01-30,7,16,1968
125,Blaz Kavcic,Slovenia,SLO,1777,68,2014-02-07,0,0,1867
126,Guido Pella,Argentina,ARG,1775,29,2019-08-12,0,0,2009
127,Marton Fucsovics,Hungary,HUN,1775,21,2021-04-04,0,0,2018
128,Somdev Devvarman,India,IND,1774,59,2011-05-15,0,0,1901
129,Radu Albot,"Moldova, Republic of",MDA,1768,45,2019-04-01,-5,-10,1936
130,Tatsuma Ito,Japan,JPN,1766,112,2012-06-24,-1,0,1794
131,Horacio Zeballos,Argentina,ARG,1765,50,2017-06-12,-1,-1,1927
132,Yuki Bhambri,India,IND,1760,103,2018-04-23,0,0,1830
133,Michal Przysiezny,Poland,POL,1759,99,2014-01-05,0,0,1817
134,Tobias Kamke,Germany,GER,1759,78,2014-01-06,0,0,1840
135,Marcelo Arevalo,El Salvador,ESA,1752,96,2017-06-19,3,0,1825
136,Tim Smyczek,United States,USA,1752,89,2015-04-05,3,0,1836
137,Egor Gerasimov,Belarus,BLR,1751,46,2021-03-08,3,0,1932
138,Luca Vanni,Italy,ITA,1749,113,2015-05-17,3,0,1797
139,Andrey Rublev,Russian Federation,RUS,1748,5,2020-11-02,-4,-8,2227
140,Aleksandr Nedovyesov,Kazakhstan,KAZ,1748,120,2015-08-03,-4,-8,1771
141,Rogerio Dutra Silva,Brazil,BRA,1747,107,2012-09-21,1,0,1793
142,Mirza Basic,Bosnia and Herzegovina,BIH,1747,57,2018-02-12,1,0,1905
143,Filip Krajinovic,Serbia,SRB,1746,25,2020-08-31,1,0,2033
144,Mohammad Ghareeb,Kuwait,KUW,1745,124,2007-06-18,1,0,1775
145,James Duckworth,Australia,AUS,1744,70,2021-10-04,1,0,1874
146,Andrey Golubev,Kazakhstan,KAZ,1742,53,2011-01-09,-9,-14,1930
147,Blaz Rola,Slovenia,SLO,1741,138,2015-06-07,0,0,1751
148,Alejandro Falla,Colombia,COL,1741,61,2010-08-08,0,0,1888
149,Lukas Lacko,Slovakia,SVK,1740,60,2012-02-06,0,0,1886
150,Paolo Lorenzi,Italy,ITA,1739,64,2016-10-31,12,24,1896
151,Nikoloz Basilashvili,Georgia,GEO,1739,30,2019-01-07,-1,0,1990
152,Alejandro Gonzalez,Colombia,COL,1739,97,2015-04-19,-1,0,1819
153,Jan Lennard Struff,Germany,GER,1735,24,2020-09-14,-1,0,2037
154,Austin Krajicek,United States,USA,1731,109,2016-02-01,-1,0,1808
155,James Ward,United Kingdom,GBR,1731,94,2011-06-13,-1,0,1822
156,Harshana Godamanna,Sri Lanka,SRI,1728,144,2014-09-22,-1,0,1743
157,Gerald Melzer,Austria,AUT,1727,137,2017-03-20,-1,0,1768
158,Michael Venus,New Zealand,NZL,1726,151,2015-04-19,-1,0,1727
159,Roberto Carballes Baena,Spain,ESP,1725,81,2020-10-12,-1,0,1854
160,Stephane Robert,France,FRA,1723,64,2010-04-04,-1,0,1872
161,Henri Laaksonen,Switzerland,SUI,1723,84,2019-06-17,-1,0,1852
162,Rui Machado,Portugal,POR,1715,118,2011-04-03,1,0,1786
163,Emilio Gomez,Ecuador,ECU,1713,152,2017-02-10,1,0,1744
164,Adrian Ungur,Romania,ROU,1712,108,2011-07-15,1,0,1798
165,Christian Garin,Chile,CHI,1707,26,2021-06-13,1,0,2010
166,Kenny De Schepper,France,FRA,1702,114,2013-07-08,-5,-16,1792
167,Ricardo Rodriguez,"Venezuela, Bolivarian Republic of",VEN,1702,144,2018-04-16,0,0,1759
168,Daniel Garza,Mexico,MEX,1702,146,2011-09-12,0,0,1741
169,Frederik Nielsen,Denmark,DEN,1701,122,2017-05-08,0,0,1789
170,David Souto,"Venezuela, Bolivarian Republic of",VEN,1701,163,2013-09-20,0,0,1731
171,Matthew Ebden,Australia,AUS,1701,54,2018-10-15,0,0,1913
172,Jared Donaldson,United States,USA,1697,48,2017-10-16,0,0,1927
173,Marco Chiudinelli,Switzerland,SUI,1697,62,2009-11-09,0,0,1882
174,Aqeel Khan,Pakistan,PAK,1694,154,2018-02-09,0,0,1745
175,Benjamin Balleret,Monaco,MON,1692,117,2007-09-17,0,0,1790
176,Taro Daniel,Japan,JPN,1690,77,2018-08-27,0,0,1882
177,Ze Zhang,China,CHN,1689,124,2016-07-22,0,0,1780
178,Facundo Bagnis,Argentina,ARG,1688,105,2021-04-04,1,0,1804
179,Lamine Ouahab,Algeria,ALG,1688,129,2008-10-13,1,0,1761
180,Igor Sijsling,Netherlands,NED,1687,59,2013-07-15,1,0,1889
181,Yuichi Sugita,Japan,JPN,1685,43,2017-10-23,1,0,1933
182,Julian Reister,Germany,GER,1683,111,2011-05-22,1,0,1798
183,John Millman,Australia,AUS,1683,38,2018-09-10,-5,-6,1954
184,John Patrick Smith,Australia,AUS,1678,168,2016-02-22,0,0,1708
185,Gastao Elias,Portugal,POR,1677,100,2016-08-22,0,0,1818
186,Elias Ymer,Sweden,SWE,1677,145,2015-04-27,0,0,1740
187,Dzmitry Zhyrmont,Belarus,BLR,1668,181,2015-07-24,0,0,1668
188,Maximo Gonzalez,Argentina,ARG,1661,73,2009-06-08,0,0,1857
189,Norbert Gombos,Slovakia,SVK,1660,88,2020-11-16,0,0,1837
190,Yassine Idmbarek,Morocco,MAR,1655,188,2015-07-24,0,0,1656
191,Kyle Edmund,United Kingdom,GBR,1655,24,2018-08-06,0,0,2038
192,Hugo Dellien,"Bolivia, Plurinational State of",BOL,1652,127,2019-09-23,0,0,1781
193,Jose Hernandez,Dominican Republic,DOM,1650,172,2014-02-07,0,0,1714
194,Frank Dancevic,Canada,CAN,1644,62,2007-09-17,0,0,1890
195,Duilio Beretta,Peru,PER,1642,192,2015-07-27,0,0,1643
196,Vincent Millot,France,FRA,1641,160,2017-08-07,,,1737
197,Christian Lindell,Sweden,SWE,1639,177,2017-04-14,-1,0,1702
198,Farrukh Dustov,Uzbekistan,UZB,1636,160,2012-04-13,-1,0,1732
199,Laurynas Grigelis,Lithuania,LTU,1635,166,2017-02-10,-1,0,1716
200,Alex Llompart,Puerto Rico,PUR,1633,194,2015-07-24,-1,0,1633
201,Mate Delic,Croatia,CRO,1625,183,2015-07-20,-1,0,1671
202,Facundo Arguello,Argentina,ARG,1623,188,2015-03-02,-1,0,1647
203,Jesse Huta Galung,Netherlands,NED,1621,171,2013-09-20,-1,0,1712
204,Joao Souza,Brazil,BRA,1616,107,2012-05-13,-1,0,1797
205,Jose Rubin Statham,New Zealand,NZL,1607,110,2010-11-07,-1,0,1803
206,James Mcgee,Ireland,IRL,1601,168,2015-02-23,-1,0,1720
