rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
146,Martin Klizan,Slovakia,SVK,1745,26,2018-10-01,29,32,1998
147,Filippo Volandri,Italy,ITA,1745,30,2007-06-18,-12,-16,1986
148,Robert Farah,Colombia,COL,1743,144,2012-06-25,-4,-1,1744
149,Jean Rene Lisnard,Monaco,MON,1743,86,2004-01-12,-4,0,1853
150,Paolo Lorenzi,Italy,ITA,1743,64,2016-10-31,-11,-12,1896
151,Stephane Robert,France,FRA,1743,64,2010-04-04,-3,0,1872
152,Yuichi Sugita,Japan,JPN,1743,43,2017-10-23,-5,0,1933
153,Bobby Reynolds,United States,USA,1741,97,2008-10-06,-4,0,1809
154,Paul Capdeville,Chile,CHI,1738,71,2007-09-28,-2,-1,1869
155,Matthias Bachinger,Germany,GER,1737,97,2020-09-14,-25,-30,1825
156,Danai Udomchoke,Thailand,THA,1736,89,2007-02-16,-2,0,1840
157,Jesse Levine,Canada,CAN,1736,96,2013-01-28,5,10,1816
158,Ruben Bemelmans,Belgium,BEL,1735,82,2018-02-12,34,49,1860
159,Daniel Gimeno Traver,Spain,ESP,1734,62,2010-09-13,-2,0,1888
160,Yong Kyu Lim,"Korea, Republic of",KOR,1734,130,2015-03-13,-4,0,1768
161,Donald Young,United States,USA,1733,34,2017-04-03,-11,-7,1976
162,Ricardo Mello,Brazil,BRA,1733,63,2005-02-21,-4,0,1902
163,Di Wu,China,CHN,1730,115,2015-09-25,-4,0,1794
164,Joao Sousa,Portugal,POR,1729,32,2016-02-01,-4,0,1974
165,Frank Dancevic,Canada,CAN,1728,62,2007-09-17,-4,0,1890
166,Farrukh Dustov,Uzbekistan,UZB,1724,160,2012-04-13,-3,0,1732
167,Dusan Lajovic,Serbia,SRB,1724,35,2019-04-22,-3,0,1962
168,Rajeev Ram,United States,USA,1722,80,2016-04-11,-3,0,1849
169,Malek Jaziri,Tunisia,TUN,1720,52,2017-04-03,19,26,1922
170,Michael Lammer,Switzerland,SUI,1720,150,2011-12-09,-3,0,1734
171,Denis Gremelmayr,Germany,GER,1717,66,2008-05-12,-3,0,1882
172,Aisam Ul Haq Qureshi,Pakistan,PAK,1717,113,2007-09-17,-3,0,1796
173,Daniel Garza,Mexico,MEX,1715,146,2011-09-12,-3,0,1741
174,Diego Galeano,Paraguay,PAR,1715,147,2012-01-08,-3,0,1736
175,Pere Riba,Spain,ESP,1714,126,2011-06-05,-3,0,1777
176,Rogerio Dutra Silva,Brazil,BRA,1714,107,2012-09-21,-3,0,1793
177,Daniel Munoz De La Nava,Spain,ESP,1712,154,2013-03-04,-1,0,1749
178,Cesar Ramirez,Mexico,MEX,1708,173,2012-04-13,0,-1,1709
179,Rik De Voest,South Africa,RSA,1708,118,2008-10-06,1,0,1775
180,Tobias Kamke,Germany,GER,1707,78,2014-01-06,-6,-6,1840
181,Dustin Brown,Germany,GER,1706,51,2017-01-09,-2,-3,1916
182,Treat Conrad Huey,Philippines,PHI,1706,172,2012-10-01,0,0,1720
183,Julio Cesar Campozano,Ecuador,ECU,1703,124,2013-08-04,1,-1,1771
184,Rohan Bopanna,India,IND,1702,138,2010-11-14,1,0,1756
185,Jesse Huta Galung,Netherlands,NED,1701,171,2013-09-20,1,0,1712
186,Denis Kudla,United States,USA,1695,80,2021-08-22,1,0,1855
187,Michael Ryderstedt,Sweden,SWE,1692,150,2011-10-03,3,0,1735
188,Martin Pedersen,Denmark,DEN,1691,159,2010-11-14,3,0,1720
189,Vasek Pospisil,Canada,CAN,1690,30,2021-02-08,-6,-14,1987
190,Diego Junqueira,Argentina,ARG,1686,150,2011-09-12,4,0,1736
191,Igor Kunitsyn,Russian Federation,RUS,1686,71,2008-10-19,-14,-23,1868
192,Jimmy Wang,"Taiwan, Province of China",TPE,1685,99,2008-08-04,-3,-7,1812
193,Tim Smyczek,United States,USA,1681,89,2015-04-05,2,0,1836
194,Karol Beck,Slovakia,SVK,1677,49,2005-02-14,-13,-31,1935
195,Johnny Arcilla,Philippines,PHI,1676,184,2013-03-31,2,0,1690
196,Maximo Gonzalez,Argentina,ARG,1675,73,2009-06-08,2,0,1857
197,Marius Copil,Romania,ROU,1673,72,2018-10-29,2,0,1875
198,Rafael Arevalo,El Salvador,ESA,1673,135,2014-02-07,2,0,1765
199,Jamie Baker,United Kingdom,GBR,1672,192,2012-08-13,-3,-8,1680
200,Benjamin Balleret,Monaco,MON,1672,117,2007-09-17,1,0,1790
201,Ti Chen,"Taiwan, Province of China",TPE,1671,177,2009-03-02,1,0,1698
202,Miguel Gallardo Valles,Mexico,MEX,1670,148,2006-10-09,1,0,1743
203,Frederik Nielsen,Denmark,DEN,1666,122,2017-05-08,1,0,1789
204,Daniel Evans,United Kingdom,GBR,1663,25,2021-02-08,1,0,2002
205,Mischa Zverev,Germany,GER,1662,37,2017-01-30,1,0,1968
206,Michael Yani,United States,USA,1658,173,2011-07-14,1,0,1711
207,Hiu Tung Yu,Hong Kong,HKG,1653,170,2011-07-15,1,0,1715
208,Adam Kellner,Hungary,HUN,1652,208,2012-04-13,1,0,1652
209,Jurgen Zopp,Estonia,EST,1651,122,2018-07-30,-16,-35,1800
210,Filip Krajinovic,Serbia,SRB,1649,25,2020-08-31,0,0,2033
211,Lovro Zovko,Croatia,CRO,1643,186,2008-11-02,0,0,1697
212,Javier Marti,Spain,ESP,1638,199,2012-04-30,1,0,1673
213,Andrey Kuznetsov,Russian Federation,RUS,1638,30,2016-09-23,,,1998
214,Ruben Ramirez Hidalgo,Spain,ESP,1634,61,2006-10-09,-2,-8,1896
216,Stephane Bohli,Switzerland,SUI,1627,135,2009-01-12,-1,0,1754
217,Marcelo Arevalo,El Salvador,ESA,1625,96,2017-06-19,-1,0,1825
218,Ze Zhang,China,CHN,1623,124,2016-07-22,-1,0,1780
219,Victor Crivoi,Romania,ROU,1613,127,2009-08-09,-1,0,1776
220,Kittipong Wachiramanowong,Thailand,THA,1613,153,2011-07-14,-1,0,1736
221,Conor Niland,Ireland,IRL,1611,159,2010-03-22,-1,0,1739
222,Tsung Hua Yang,"Taiwan, Province of China",TPE,1606,207,2011-07-14,-1,0,1606
223,Sherif Sabry,Egypt,EGY,1603,216,2012-04-13,-1,0,1604
224,Karim Alayli,Lebanon,LIB,1595,217,2012-04-13,-1,0,1616
225,Daniel Alejandro Lopez Cassaccia,Paraguay,PAR,1588,211,2012-03-19,1,0,1589
226,Gianluca Naso,Italy,ITA,1580,212,2012-03-19,1,0,1607
227,Aqeel Khan,Pakistan,PAK,1576,154,2018-02-09,1,0,1745
228,Rui Machado,Portugal,POR,1565,118,2011-04-03,-4,-28,1786
229,Cecil Mamiit,Philippines,PHI,1519,110,2001-06-11,0,0,1826
