rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
25,Alex De Minaur,Australia,AUS,1990,18,2021-01-12,2,0,2061
26,Aslan Karatsev,Russian Federation,RUS,1989,26,2021-05-30,2,0,1996
27,Daniel Evans,United Kingdom,GBR,1987,25,2021-02-08,2,0,2002
28,Lorenzo Sonego,Italy,ITA,1985,25,2021-05-24,-3,-11,1996
29,Marton Fucsovics,Hungary,HUN,1981,21,2021-04-04,1,0,2016
30,Gael Monfils,France,FRA,1980,7,2010-11-28,-4,-13,2189
31,Christian Garin,Chile,CHI,1978,31,2021-05-24,0,0,1978
32,David Goffin,Belgium,BEL,1978,8,2018-05-21,0,0,2165
33,Hubert Hurkacz,Poland,POL,1977,23,2021-04-04,0,0,2012
34,Cameron Norrie,United Kingdom,GBR,1973,34,2021-05-24,0,0,1973
35,Jo Wilfried Tsonga,France,FRA,1971,6,2009-03-02,0,0,2244
36,Felix Auger Aliassime,Canada,CAN,1968,30,2019-08-12,0,0,1995
37,Karen Khachanov,Russian Federation,RUS,1965,10,2019-02-08,0,0,2137
38,Marin Cilic,Croatia,CRO,1962,6,2014-09-08,0,0,2232
39,Alejandro Davidovich Fokina,Spain,ESP,1961,37,2021-05-16,0,0,1961
40,Vasek Pospisil,Canada,CAN,1956,30,2021-02-08,0,0,1987
41,Taylor Harry Fritz,United States,USA,1950,29,2019-08-05,1,0,1999
42,Filip Krajinovic,Serbia,SRB,1949,25,2020-08-31,1,0,2033
43,Jeremy Chardy,France,FRA,1949,23,2015-09-14,-2,-6,2016
44,Kyle Edmund,United Kingdom,GBR,1942,24,2018-08-06,0,-1,2038
45,Alexander Bublik,Kazakhstan,KAZ,1937,41,2021-05-09,1,0,1946
46,Sebastian Korda,United States,USA,1936,46,2021-05-30,21,50,1936
47,Fabio Fognini,Italy,ITA,1935,14,2014-04-11,0,0,2112
48,Lucas Pouille,France,FRA,1929,20,2016-09-26,-3,-11,2069
49,Ugo Humbert,France,FRA,1925,25,2021-01-11,1,0,2002
50,Jan Lennard Struff,Germany,GER,1922,24,2020-09-14,-1,-9,2037
51,Richard Gasquet,France,FRA,1922,9,2007-10-08,0,-1,2196
52,Frances Tiafoe,United States,USA,1920,36,2019-05-13,0,0,1962
53,Albert Ramos,Spain,ESP,1920,25,2017-05-01,-5,-12,2014
54,Reilly Opelka,United States,USA,1919,35,2020-08-31,-1,0,1976
55,Alexei Popyrin,Australia,AUS,1916,52,2021-04-04,-1,0,1916
56,Pierre Hugues Herbert,France,FRA,1905,32,2019-06-24,0,0,1989
57,Lloyd George Muirhead Harris,South Africa,RSA,1905,47,2021-03-21,1,0,1922
58,Yoshihito Nishioka,Japan,JPN,1902,33,2020-02-24,5,9,1977
59,Federico Delbonis,Argentina,ARG,1900,41,2016-04-11,1,0,1953
60,Lorenzo Musetti,Italy,ITA,1900,59,2021-05-24,-1,-3,1903
61,Aljaz Bedene,Slovenia,SLO,1898,42,2018-05-21,-4,-7,1939
62,Egor Gerasimov,Belarus,BLR,1894,46,2021-03-08,-7,-15,1932
63,John Millman,Australia,AUS,1893,38,2018-09-10,1,0,1954
64,Corentin Moutet,France,FRA,1892,58,2021-05-09,1,0,1901
65,Tommy Paul,United States,USA,1888,64,2021-03-21,7,21,1888
66,Sam Querrey,United States,USA,1887,18,2013-04-21,-5,-10,2068
67,Nikoloz Basilashvili,Georgia,GEO,1880,30,2019-01-07,-5,-14,1990
68,Miomir Kecmanovic,Serbia,SRB,1879,44,2020-09-14,-2,-10,1958
69,Fernando Verdasco,Spain,ESP,1879,7,2009-05-04,1,5,2204
70,Mackenzie Mcdonald,United States,USA,1876,64,2021-04-18,-1,0,1878
71,Laslo Djere,Serbia,SRB,1874,55,2019-06-10,0,0,1913
72,Pablo Cuevas,Uruguay,URU,1872,26,2016-05-09,-4,-4,2004
73,Philipp Kohlschreiber,Germany,GER,1862,14,2016-05-02,1,0,2117
74,Guido Pella,Argentina,ARG,1858,29,2019-08-12,1,0,2009
75,Feliciano Lopez,Spain,ESP,1856,16,2014-10-12,1,0,2074
76,Dominik Koepfer,Germany,GER,1855,76,2021-03-22,1,0,1870
77,Jordan Thompson,Australia,AUS,1853,58,2019-07-01,1,0,1908
78,Radu Albot,"Moldova, Republic of",MDA,1853,45,2019-04-01,-5,-12,1936
79,Ilya Ivashka,Belarus,BLR,1852,79,2021-05-23,0,0,1852
80,Jiri Vesely,Czech Republic,CZE,1850,38,2017-08-07,1,1,1952
81,Peter Gojowczyk,Germany,GER,1845,44,2018-02-26,1,0,1935
82,Dusan Lajovic,Serbia,SRB,1843,35,2019-04-22,11,13,1962
83,Daniel Elahi Galan Riveros,Colombia,COL,1842,83,2021-05-30,1,0,1842
84,Ricardas Berankis,Lithuania,LTU,1839,50,2013-04-15,-4,-12,1914
85,Marco Cecchinato,Italy,ITA,1838,39,2018-07-23,24,36,1953
86,Jack Sock,United States,USA,1837,13,2017-03-20,1,-1,2144
87,Yannick Hanfmann,Germany,GER,1836,87,2021-05-30,2,0,1836
88,Jaume Munar,Spain,ESP,1835,76,2019-05-06,19,27,1866
89,Alex Bolt,Australia,AUS,1833,89,2021-05-30,2,0,1834
90,Robin Haase,Netherlands,NED,1832,44,2011-09-26,2,0,1946
91,Steve Johnson,United States,USA,1832,21,2017-04-17,-8,-11,2042
92,Emil Ruusuvuori,Finland,FIN,1828,79,2021-04-26,-7,-13,1853
93,Tennys Sandgren,United States,USA,1827,48,2020-08-31,-3,-8,1940
94,Roberto Carballes Baena,Spain,ESP,1825,81,2020-10-12,18,27,1854
95,Gilles Simon,France,FRA,1825,9,2009-01-11,-9,-14,2124
96,Matthew Ebden,Australia,AUS,1825,54,2018-10-15,-1,0,1913
97,Mikael Ymer,Sweden,SWE,1824,78,2021-05-03,-9,-13,1850
98,Nicolas Jarry,Chile,CHI,1824,45,2019-07-22,-2,0,1939
99,Ryan Harrison,United States,USA,1823,38,2017-02-27,-2,0,1953
100,Mikhail Kukushkin,Kazakhstan,KAZ,1821,41,2019-02-25,-1,0,1943
101,Adrian Mannarino,France,FRA,1820,29,2018-01-15,-7,-10,2004
102,Ernests Gulbis,Latvia,LAT,1820,10,2014-06-09,-2,0,2167
103,Andrey Kuznetsov,Russian Federation,RUS,1819,30,2016-09-23,-1,0,1998
104,Thiago Monteiro,Brazil,BRA,1817,81,2021-03-15,1,5,1846
105,Bernard Tomic,Australia,AUS,1817,21,2015-03-23,-2,0,2037
106,Norbert Gombos,Slovakia,SVK,1816,88,2020-11-16,7,19,1837
107,Thanasi Kokkinakis,Australia,AUS,1811,87,2015-06-28,-1,0,1848
108,Andreas Seppi,Italy,ITA,1810,21,2015-08-03,-7,-10,2030
109,Marcos Giron,United States,USA,1801,82,2021-02-08,-11,-21,1839
110,Denis Kudla,United States,USA,1798,83,2015-08-03,0,0,1855
111,Pablo Andujar,Spain,ESP,1798,49,2014-10-27,0,0,1929
112,Arthur Rinderknech,France,FRA,1797,112,2021-05-30,,,1797
113,Soon Woo Kwon,"Korea, Republic of",KOR,1795,81,2020-08-31,-9,-18,1841
114,Stefano Travaglia,Italy,ITA,1794,66,2021-02-08,-6,-10,1879
115,Steve Darcis,Belgium,BEL,1793,41,2017-04-14,-1,-1,1950
116,Carlos Alcaraz Garfia,Spain,ESP,1792,115,2021-05-09,-1,0,1792
117,Hugo Gaston,France,FRA,1792,113,2021-04-04,-1,0,1792
118,Facundo Bagnis,Argentina,ARG,1791,105,2021-04-04,-1,0,1804
119,Gregoire Barrere,France,FRA,1789,104,2021-03-08,-1,0,1810
120,Ivo Karlovic,Croatia,CRO,1783,17,2007-11-04,0,0,2061
121,Antonie Hoang,France,FRA,1781,97,2019-09-23,0,0,1830
122,Viktor Troicki,Serbia,SRB,1781,15,2011-04-03,0,0,2091
123,James Duckworth,Australia,AUS,1781,112,2015-08-10,0,0,1792
124,Sergiy Stakhovsky,Ukraine,UKR,1781,44,2010-08-29,0,0,1947
125,Pedro Martinez Portero,Spain,ESP,1780,103,2021-03-01,2,9,1811
126,Andrej Martin,Slovakia,SVK,1778,83,2016-08-15,42,70,1850
127,Gianluca Mager,Italy,ITA,1777,117,2020-08-31,-8,-10,1798
128,Damir Dzumhur,Bosnia and Herzegovina,BIH,1776,32,2017-10-02,-3,0,1994
129,Oscar Otte,Germany,GER,1774,121,2021-03-15,-3,0,1776
130,Taro Daniel,Japan,JPN,1770,77,2018-08-27,-2,0,1882
131,Cedrik Marcel Stebe,Germany,GER,1770,85,2012-09-21,-2,0,1834
132,Bjorn Fratangelo,United States,USA,1769,97,2016-08-29,-2,0,1825
133,Attila Balazs,Hungary,HUN,1769,90,2020-03-02,-2,0,1830
134,Federico Coria,Argentina,ARG,1763,119,2021-03-01,19,32,1792
135,Malek Jaziri,Tunisia,TUN,1760,52,2017-04-03,-2,0,1922
136,Evgeny Donskoy,Russian Federation,RUS,1758,92,2015-10-26,-2,0,1835
137,Maximilian Marterer,Germany,GER,1756,71,2018-06-18,-2,0,1888
138,Daniel Altmaier,Germany,GER,1752,106,2020-10-12,-6,-9,1811
139,Leonardo Mayer,Argentina,ARG,1749,28,2014-08-11,-2,0,1999
140,Roberto Quiroz,Ecuador,ECU,1748,136,2021-04-18,-2,0,1749
141,Michael Mmoh,United States,USA,1747,127,2021-02-22,-2,0,1770
142,Thomas Fabbiano,Italy,ITA,1747,100,2019-07-15,-2,0,1840
143,Thiago Seyboth Wild,Brazil,BRA,1746,114,2020-03-02,-2,0,1804
144,Dennis Novak,Austria,AUT,1745,115,2018-10-22,-2,0,1802
145,Renzo Olivo,Argentina,ARG,1744,108,2016-02-15,-2,-1,1805
146,Yuichi Sugita,Japan,JPN,1744,43,2017-10-23,-2,0,1933
147,Bernabe Zapata Miralles,Spain,ESP,1743,144,2021-05-16,-2,0,1743
148,Benoit Paire,France,FRA,1740,25,2016-01-11,-12,-14,2003
149,Juan Pablo Varillas Patino Samudio,Peru,PER,1740,144,2021-04-04,-3,0,1741
150,Yen Hsun Lu,"Taiwan, Province of China",TPE,1739,50,2014-08-24,-3,0,1922
151,Denis Istomin,Uzbekistan,UZB,1738,31,2014-07-14,-3,0,1987
152,Mischa Zverev,Germany,GER,1737,37,2017-01-30,-3,0,1968
153,Nikola Milojevic,Serbia,SRB,1736,150,2021-05-23,-3,0,1736
154,Ernesto Escobedo,United States,USA,1735,102,2017-04-17,-3,0,1815
155,Marc Andrea Huesler,Switzerland,SUI,1734,133,2021-04-04,-3,0,1756
156,Christian Harrison,United States,USA,1728,148,2021-03-01,-2,0,1729
157,Jurij Rodionov,Austria,AUT,1726,151,2021-02-22,-1,0,1728
158,Tallon Griekspoor,Netherlands,NED,1721,149,2021-04-12,-1,0,1736
159,Benjamin Bonzi,France,FRA,1720,152,2021-03-15,-1,0,1728
160,Joao Domingues,Portugal,POR,1719,139,2019-08-26,-1,-1,1765
161,Ramkumar Ramanathan,India,IND,1718,116,2018-07-23,-1,0,1808
162,Salvatore Caruso,Italy,ITA,1717,97,2020-09-21,-7,-10,1819
163,Hugo Dellien,"Bolivia, Plurinational State of",BOL,1716,127,2019-09-23,-1,0,1781
164,Dimitar Kuzmanov,Bulgaria,BUL,1715,156,2021-03-01,-1,-1,1716
165,Francisco Cerundolo,Argentina,ARG,1714,147,2021-04-04,-1,0,1739
166,Juan Ignacio Londero,Argentina,ARG,1711,59,2019-09-09,-1,0,1901
167,Altug Celikbilek,Turkey,TUR,1710,158,2021-02-22,-1,0,1711
168,Henri Laaksonen,Switzerland,SUI,1709,84,2019-06-17,-1,0,1852
169,Yasutaka Uchiyama,Japan,JPN,1706,145,2019-10-07,0,0,1763
170,Kamil Majchrzak,Poland,POL,1706,128,2019-09-09,0,0,1779
171,Noah Rubin,United States,USA,1705,132,2018-08-13,0,0,1788
172,Paolo Lorenzi,Italy,ITA,1701,64,2016-10-31,0,0,1896
173,Go Soeda,Japan,JPN,1698,86,2012-07-23,0,-1,1836
174,Christopher Oconnell,Australia,AUS,1696,138,2021-03-15,-13,-21,1751
175,Illya Marchenko,Ukraine,UKR,1690,71,2016-01-18,-1,-1,1865
176,Liam Broady,United Kingdom,GBR,1687,163,2019-02-11,-1,0,1735
177,Jason Jung,"Taiwan, Province of China",TPE,1683,134,2020-02-17,-1,0,1778
178,Pedro Sousa,Portugal,POR,1682,148,2018-11-19,-1,0,1757
179,Jozef Kovalik,Slovakia,SVK,1682,119,2018-07-30,-1,0,1806
180,Sumit Nagal,India,IND,1672,159,2021-03-08,-1,0,1706
181,Marc Polmans,Australia,AUS,1670,156,2021-01-11,-1,0,1739
182,Holger Vitus Nodskov Rune,Denmark,DEN,1669,171,2021-04-12,-1,0,1692
183,Joao Sousa,Portugal,POR,1665,32,2016-02-01,-1,0,1974
184,Frederico Ferreira Silva,Portugal,POR,1657,173,2021-02-22,-1,0,1670
185,Emilio Gomez,Ecuador,ECU,1650,152,2017-02-10,-1,0,1744
186,Mikael Torpegaard,Denmark,DEN,1649,175,2021-03-08,-1,0,1670
187,Viktor Durasovic,Norway,NOR,1637,176,2021-03-08,-1,0,1640
188,Mohamed Safwat,Egypt,EGY,1636,176,2020-01-13,-1,0,1694
189,Federico Gaio,Italy,ITA,1634,183,2021-03-08,-1,0,1634
190,Prajnesh Gunneswaran,India,IND,1625,167,2019-03-18,-1,0,1721
191,Kimmer Coppejans,Belgium,BEL,1598,178,2019-09-09,-1,0,1684
192,Quentin Halys,France,FRA,1595,148,2016-06-20,-1,0,1742
193,Elias Ymer,Sweden,SWE,1586,145,2015-04-27,-1,0,1740
194,Cem Ilkel,Turkey,TUR,1551,182,2020-01-13,-1,0,1648
195,John Patrick Smith,Australia,AUS,1501,168,2016-02-22,-1,0,1708
