rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
45,Guillermo Garcia Lopez,Spain,ESP,1943,30,2014-06-09,0,0,2009
46,Alexandr Dolgopolov,Ukraine,UKR,1940,22,2014-04-14,0,0,2057
47,Borna Coric,Croatia,CRO,1935,13,2019-01-07,0,0,2102
48,Thomaz Bellucci,Brazil,BRA,1933,33,2012-07-23,0,0,1996
49,Martin Klizan,Slovakia,SVK,1930,26,2018-10-01,0,0,1998
50,Sam Querrey,United States,USA,1928,18,2013-04-21,0,0,2068
51,Simone Bolelli,Italy,ITA,1927,39,2015-08-10,0,0,1959
52,Donald Young,United States,USA,1925,34,2017-04-03,0,0,1976
53,Florian Mayer,Germany,GER,1923,22,2011-11-14,0,0,2044
54,Pablo Cuevas,Uruguay,URU,1920,26,2016-05-09,0,0,2004
55,Julien Benneteau,France,FRA,1918,25,2013-02-18,0,0,2027
56,Lukas Rosol,Czech Republic,CZE,1911,29,2014-08-24,0,0,1982
57,Denis Istomin,Uzbekistan,UZB,1908,31,2014-07-14,0,0,1987
58,Jerzy Janowicz,Poland,POL,1897,25,2014-02-17,0,0,2027
59,Radek Stepanek,Czech Republic,CZE,1895,10,2009-11-29,0,0,2136
60,Ernests Gulbis,Latvia,LAT,1893,10,2014-06-09,0,0,2167
61,Mikhail Kukushkin,Kazakhstan,KAZ,1888,41,2019-02-25,0,0,1943
62,Yen Hsun Lu,"Taiwan, Province of China",TPE,1886,50,2014-08-24,0,0,1922
63,Teymuraz Gabashvili,Russian Federation,RUS,1885,55,2016-01-18,0,0,1910
64,Lleyton Hewitt,Australia,AUS,1884,1,2001-10-15,0,0,2295
65,Pablo Andujar,Spain,ESP,1880,49,2014-10-27,0,0,1929
66,Samuel Groth,Australia,AUS,1879,58,2015-09-25,0,0,1898
67,Nicolas Mahut,France,FRA,1878,35,2016-10-10,0,0,1970
68,Carlos Berlocq,Argentina,ARG,1877,33,2014-06-09,0,0,1966
69,Steve Darcis,Belgium,BEL,1876,41,2017-04-14,0,0,1950
70,Robin Haase,Netherlands,NED,1875,44,2011-09-26,0,0,1946
71,Andrey Kuznetsov,Russian Federation,RUS,1874,30,2016-09-23,0,0,1998
72,Victor Estrella,Dominican Republic,DOM,1870,56,2016-02-22,0,0,1902
73,Albert Ramos,Spain,ESP,1870,25,2017-05-01,0,0,2014
74,Marcel Granollers,Spain,ESP,1865,29,2013-11-04,0,0,2004
75,Jurgen Melzer,Austria,AUT,1862,12,2011-01-31,0,-1,2110
76,Ivan Dodig,Croatia,CRO,1860,27,2013-10-07,0,0,2021
77,Benjamin Becker,Germany,GER,1857,50,2015-02-02,0,0,1917
78,Adrian Mannarino,France,FRA,1856,29,2018-01-15,0,0,2004
79,Jiri Vesely,Czech Republic,CZE,1854,38,2017-08-07,0,0,1952
80,Dusan Lajovic,Serbia,SRB,1849,35,2019-04-22,0,0,1962
81,Aljaz Bedene,Slovenia,SLO,1846,42,2018-05-21,0,0,1939
82,Thiemo De Bakker,Netherlands,NED,1845,46,2010-09-24,0,-1,1945
83,Jan Hernych,Czech Republic,CZE,1844,68,2014-02-10,0,0,1882
84,Dustin Brown,Germany,GER,1843,51,2017-01-09,0,0,1916
85,Marius Copil,Romania,ROU,1842,72,2018-10-29,0,0,1875
86,Janko Tipsarevic,Serbia,SRB,1839,9,2012-08-13,0,0,2158
87,Alexander Zverev,Germany,GER,1838,5,2017-08-14,0,0,2231
88,Federico Delbonis,Argentina,ARG,1838,41,2016-04-11,0,0,1953
89,Jarkko Nieminen,Finland,FIN,1837,19,2006-03-17,0,0,2034
90,Santiago Giraldo,Colombia,COL,1837,32,2014-05-11,0,0,1970
91,Sergiy Stakhovsky,Ukraine,UKR,1836,44,2010-08-29,0,0,1947
92,Evgeny Donskoy,Russian Federation,RUS,1835,92,2015-10-26,0,0,1835
93,Andreas Haider Maurer,Austria,AUT,1834,72,2015-04-19,0,0,1866
94,Dudi Sela,Israel,ISR,1834,45,2009-07-06,0,0,1941
95,Paul Henri Mathieu,France,FRA,1834,13,2007-08-12,0,0,2082
96,Ricardas Berankis,Lithuania,LTU,1833,50,2013-04-15,0,0,1914
97,Lucas Pouille,France,FRA,1829,20,2016-09-26,0,0,2069
98,Thanasi Kokkinakis,Australia,AUS,1828,87,2015-06-28,0,0,1848
99,Edouard Roger Vasselin,France,FRA,1828,40,2014-03-30,0,0,1947
100,Pierre Hugues Herbert,France,FRA,1828,32,2019-06-24,0,0,1989
101,Hyeon Chung,"Korea, Republic of",KOR,1828,21,2018-04-02,0,0,2049
102,Albert Montanes,Spain,ESP,1825,29,2010-07-19,0,0,2019
103,Daniel Brands,Germany,GER,1825,55,2013-07-29,0,0,1921
104,Marsel Ilhan,Turkey,TUR,1822,98,2015-07-24,0,0,1822
105,Mischa Zverev,Germany,GER,1818,37,2017-01-30,0,0,1968
106,Illya Marchenko,Ukraine,UKR,1814,71,2016-01-18,0,0,1865
107,Darian King,Barbados,BAR,1813,90,2017-09-22,0,0,1846
108,Ryan Harrison,United States,USA,1807,38,2017-02-27,0,0,1953
109,Damir Dzumhur,Bosnia and Herzegovina,BIH,1807,32,2017-10-02,0,0,1994
110,Pablo Carreno Busta,Spain,ESP,1805,11,2021-04-26,0,0,2085
111,Malek Jaziri,Tunisia,TUN,1803,52,2017-04-03,0,0,1922
112,Mikhail Youzhny,Russian Federation,RUS,1801,9,2007-06-11,0,0,2122
113,Matthias Bachinger,Germany,GER,1794,97,2020-09-14,0,0,1825
114,Lukasz Kubot,Poland,POL,1793,52,2010-02-15,0,0,1916
115,Diego Sebastian Schwartzman,Argentina,ARG,1790,11,2020-11-02,0,0,2097
116,Peter Gojowczyk,Germany,GER,1788,44,2018-02-26,0,-1,1935
117,Daniel Gimeno Traver,Spain,ESP,1788,62,2010-09-13,0,0,1888
118,Rajeev Ram,United States,USA,1787,80,2016-04-11,0,0,1849
119,Austin Krajicek,United States,USA,1786,109,2016-02-01,0,0,1808
120,Denis Kudla,United States,USA,1786,83,2015-08-03,0,0,1855
121,Marinko Matosevic,Australia,AUS,1783,38,2014-09-29,0,0,1948
122,Tatsuma Ito,Japan,JPN,1780,112,2012-06-24,1,0,1794
123,Michael Berrer,Germany,GER,1779,55,2010-04-26,1,0,1898
124,Ruben Bemelmans,Belgium,BEL,1779,82,2018-02-12,-2,-1,1860
125,Blaz Kavcic,Slovenia,SLO,1777,68,2014-02-07,0,0,1867
126,Di Wu,China,CHN,1776,115,2015-09-25,0,0,1794
127,Guido Pella,Argentina,ARG,1775,29,2019-08-12,0,0,2009
128,Marton Fucsovics,Hungary,HUN,1774,21,2021-04-04,0,0,2016
129,Somdev Devvarman,India,IND,1774,59,2011-05-15,0,0,1901
130,Radu Albot,"Moldova, Republic of",MDA,1769,45,2019-04-01,0,0,1936
131,John Millman,Australia,AUS,1766,38,2018-09-10,0,0,1954
132,Horacio Zeballos,Argentina,ARG,1765,50,2017-06-12,0,0,1927
133,Yuki Bhambri,India,IND,1760,103,2018-04-23,0,0,1830
134,Go Soeda,Japan,JPN,1758,86,2012-07-23,0,0,1836
135,Andrey Rublev,Russian Federation,RUS,1758,5,2020-11-02,0,0,2227
136,Paolo Lorenzi,Italy,ITA,1757,64,2016-10-31,1,0,1896
137,Tobias Kamke,Germany,GER,1757,78,2014-01-06,-1,-1,1840
138,Tim Smyczek,United States,USA,1751,89,2015-04-05,0,0,1836
139,Marcelo Arevalo,El Salvador,ESA,1751,96,2017-06-19,0,0,1825
140,Egor Gerasimov,Belarus,BLR,1751,46,2021-03-08,0,0,1932
141,Luca Vanni,Italy,ITA,1749,113,2015-05-17,0,0,1797
142,Rogerio Dutra Silva,Brazil,BRA,1747,107,2012-09-21,0,0,1793
143,Mirza Basic,Bosnia and Herzegovina,BIH,1746,57,2018-02-12,0,0,1905
144,Nikoloz Basilashvili,Georgia,GEO,1746,30,2019-01-07,0,0,1990
145,Mohammad Ghareeb,Kuwait,KUW,1744,124,2007-06-18,0,0,1775
146,Andrey Golubev,Kazakhstan,KAZ,1742,53,2011-01-09,0,0,1930
147,Filip Krajinovic,Serbia,SRB,1741,25,2020-08-31,0,0,2033
148,Alejandro Falla,Colombia,COL,1741,61,2010-08-08,0,0,1888
149,Blaz Rola,Slovenia,SLO,1741,138,2015-06-07,0,0,1751
150,Lukas Lacko,Slovakia,SVK,1740,60,2012-02-06,0,0,1886
151,Alejandro Gonzalez,Colombia,COL,1739,97,2015-04-19,0,0,1819
152,Michal Przysiezny,Poland,POL,1731,99,2014-01-05,0,0,1817
153,James Ward,United Kingdom,GBR,1730,94,2011-06-13,0,-1,1822
154,Aleksandr Nedovyesov,Kazakhstan,KAZ,1730,120,2015-08-03,0,0,1771
155,Harshana Godamanna,Sri Lanka,SRI,1727,144,2014-09-22,0,-1,1743
156,James Duckworth,Australia,AUS,1726,112,2015-08-10,0,0,1792
157,Michael Venus,New Zealand,NZL,1725,151,2015-04-19,0,0,1727
158,Roberto Carballes Baena,Spain,ESP,1724,81,2020-10-12,0,0,1854
159,Stephane Robert,France,FRA,1723,64,2010-04-04,0,0,1872
160,Jan Lennard Struff,Germany,GER,1721,24,2020-09-14,0,0,2037
161,Rui Machado,Portugal,POR,1714,118,2011-04-03,0,-1,1786
162,Gerald Melzer,Austria,AUT,1714,137,2017-03-20,0,0,1768
163,Emilio Gomez,Ecuador,ECU,1713,152,2017-02-10,0,0,1744
164,Henri Laaksonen,Switzerland,SUI,1712,84,2019-06-17,0,0,1852
165,Adrian Ungur,Romania,ROU,1711,108,2011-07-15,0,0,1798
166,Ze Zhang,China,CHN,1711,124,2016-07-22,0,0,1780
167,Taro Daniel,Japan,JPN,1710,77,2018-08-27,0,0,1882
168,Christian Garin,Chile,CHI,1707,31,2021-05-24,0,0,1978
169,Ricardo Rodriguez,"Venezuela, Bolivarian Republic of",VEN,1702,144,2018-04-16,0,0,1759
170,Frederik Nielsen,Denmark,DEN,1701,122,2017-05-08,0,0,1789
171,David Souto,"Venezuela, Bolivarian Republic of",VEN,1700,163,2013-09-20,1,-1,1731
172,Daniel Garza,Mexico,MEX,1700,146,2011-09-12,-1,-1,1741
173,Kenny De Schepper,France,FRA,1698,114,2013-07-08,0,0,1792
174,Jared Donaldson,United States,USA,1697,48,2017-10-16,0,0,1927
175,Marco Chiudinelli,Switzerland,SUI,1694,62,2009-11-09,0,0,1882
176,Aqeel Khan,Pakistan,PAK,1693,154,2018-02-09,0,0,1745
177,Benjamin Balleret,Monaco,MON,1691,117,2007-09-17,0,-1,1790
178,Facundo Bagnis,Argentina,ARG,1688,105,2021-04-04,0,0,1804
179,Lamine Ouahab,Algeria,ALG,1688,129,2008-10-13,0,0,1761
180,Igor Sijsling,Netherlands,NED,1686,59,2013-07-15,0,0,1889
181,Julian Reister,Germany,GER,1682,111,2011-05-22,0,-1,1798
182,Hiroki Moriya,Japan,JPN,1680,181,2015-10-26,0,0,1680
183,John Patrick Smith,Australia,AUS,1678,168,2016-02-22,0,0,1708
184,Gastao Elias,Portugal,POR,1677,100,2016-08-22,0,0,1818
185,Elias Ymer,Sweden,SWE,1677,145,2015-04-27,0,0,1740
186,Yan Bai,China,CHN,1670,183,2015-10-05,0,0,1679
187,Dzmitry Zhyrmont,Belarus,BLR,1667,181,2015-07-24,0,0,1668
188,Matthew Ebden,Australia,AUS,1667,54,2018-10-15,0,0,1913
189,Maximo Gonzalez,Argentina,ARG,1661,73,2009-06-08,0,0,1857
190,Yuichi Sugita,Japan,JPN,1660,43,2017-10-23,0,0,1933
191,Yassine Idmbarek,Morocco,MAR,1655,188,2015-07-24,0,0,1656
192,Norbert Gombos,Slovakia,SVK,1653,88,2020-11-16,1,0,1837
193,Hugo Dellien,"Bolivia, Plurinational State of",BOL,1652,127,2019-09-23,1,0,1781
194,Jose Hernandez,Dominican Republic,DOM,1649,172,2014-02-07,1,-1,1714
195,Kyle Edmund,United Kingdom,GBR,1647,24,2018-08-06,-3,-8,2038
196,Frank Dancevic,Canada,CAN,1644,62,2007-09-17,0,0,1890
197,Duilio Beretta,Peru,PER,1642,192,2015-07-27,0,0,1643
198,Vincent Millot,France,FRA,1641,160,2017-08-07,0,0,1737
199,Christian Lindell,Sweden,SWE,1638,177,2017-04-14,0,0,1702
200,Farrukh Dustov,Uzbekistan,UZB,1636,160,2012-04-13,0,0,1732
201,Laurynas Grigelis,Lithuania,LTU,1634,166,2017-02-10,0,-1,1716
202,Alex Llompart,Puerto Rico,PUR,1632,194,2015-07-24,0,0,1633
203,Mate Delic,Croatia,CRO,1625,183,2015-07-20,0,0,1671
204,Facundo Arguello,Argentina,ARG,1623,188,2015-03-02,0,0,1647
205,Jesse Huta Galung,Netherlands,NED,1621,171,2013-09-20,0,0,1712
206,Joao Souza,Brazil,BRA,1616,107,2012-05-13,0,0,1797
207,Jose Rubin Statham,New Zealand,NZL,1606,110,2010-11-07,0,0,1803
208,James Mcgee,Ireland,IRL,1600,168,2015-02-23,0,0,1720
