rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
184,Go Soeda,Japan,JPN,1699,86,2012-07-23,0,0,1836
185,Thiago Alves,Brazil,BRA,1695,169,2009-07-06,0,0,1716
186,Lovro Zovko,Croatia,CRO,1694,186,2008-11-02,0,0,1697
187,Martin Verkerk,Netherlands,NED,1692,34,2004-10-04,1,-1,1980
188,Juan Pablo Brzezicki,Argentina,ARG,1692,156,2008-02-04,-1,-1,1739
189,Santiago Giraldo,Colombia,COL,1691,32,2014-05-11,0,0,1970
190,Daniel King Turner,New Zealand,NZL,1690,166,2009-09-14,0,0,1723
191,Konstantinos Economidis,Greece,GRE,1687,134,2004-03-08,0,0,1779
192,Ryan Sweeting,United States,USA,1685,64,2011-04-17,0,0,1887
193,Cecil Mamiit,Philippines,PHI,1684,110,2001-06-11,0,0,1826
194,George Bastl,Switzerland,SUI,1683,86,2001-01-15,0,0,1858
195,Predrag Rusevski,"North Macedonia, Republic of",MKD,1683,194,2008-11-02,0,0,1685
196,Thomaz Bellucci,Brazil,BRA,1682,33,2012-07-23,0,-1,1996
197,Danai Udomchoke,Thailand,THA,1681,89,2007-02-16,0,0,1840
198,Jesse Huta Galung,Netherlands,NED,1680,171,2013-09-20,0,0,1712
199,Ti Chen,"Taiwan, Province of China",TPE,1680,177,2009-03-02,0,0,1698
200,Hiu Tung Yu,Hong Kong,HKG,1679,170,2011-07-15,0,0,1715
201,Rajeev Ram,United States,USA,1674,80,2016-04-11,0,0,1849
202,Yohny Romero,"Venezuela, Bolivarian Republic of",VEN,1670,202,2008-10-19,0,-1,1672
203,Mikhail Ledovskikh,Russian Federation,RUS,1665,198,2009-03-02,0,0,1689
204,Donald Young,United States,USA,1664,34,2017-04-03,0,0,1976
205,Woong Sun Jun,"Korea, Republic of",KOR,1664,163,2007-05-06,0,0,1731
206,Jhonson Garcia,Dominican Republic,DOM,1663,164,2011-03-11,0,-1,1722
207,Sergio Roitman,Argentina,ARG,1663,111,2007-08-06,0,0,1801
208,Karim Maamoun,Egypt,EGY,1658,201,2009-02-23,0,-1,1661
209,Michael Leong,Solomon Islands,SOL,1656,195,2007-06-11,0,-1,1686
210,Sebo Kiss,Hungary,HUN,1652,191,2007-06-11,0,0,1691
211,Conor Niland,Ireland,IRL,1650,159,2010-03-22,0,0,1739
212,Peng Sun,China,CHN,1646,192,2007-02-19,0,0,1679
213,Lukas Lacko,Slovakia,SVK,1642,60,2012-02-06,0,0,1886
214,Peter Polansky,Canada,CAN,1641,121,2011-06-19,0,0,1778
215,Thierry Ascione,France,FRA,1637,121,2004-04-19,0,0,1804
216,Xin Yuan Yu,China,CHN,1636,216,2008-11-02,0,0,1643
217,Brendan Evans,United States,USA,1622,179,2011-01-31,0,0,1696
218,Somdev Devvarman,India,IND,1611,59,2011-05-15,0,0,1901
219,Patrick Tierro,Philippines,PHI,1611,191,2015-03-23,0,0,1673
220,Carlos Berlocq,Argentina,ARG,1610,33,2014-06-09,0,0,1966
221,Devin Mullings,Bahamas,BAH,1609,193,2009-09-14,0,0,1681
222,Juan Carlos Ramirez,Paraguay,PAR,1607,222,2008-11-02,0,0,1607
223,Gianluca Naso,Italy,ITA,1606,212,2012-03-19,0,0,1607
224,Jamie Baker,United Kingdom,GBR,1599,192,2012-08-13,0,0,1680
225,Karim Alayli,Lebanon,LIB,1597,217,2012-04-13,0,0,1616
226,Slimane Saoudi,Algeria,ALG,1592,214,2006-12-08,0,-1,1660
227,Kevin Kim,United States,USA,1585,107,2005-04-01,0,0,1815
228,Frederik Nielsen,Denmark,DEN,1571,122,2017-05-08,0,0,1789
229,Juan Sebastian Langton,Samoa,SAM,1560,229,2008-11-02,0,0,1560
230,Alex Bogdanovic,United Kingdom,GBR,1535,177,2004-06-21,0,0,1716
231,Harel Levy,Israel,ISR,1511,57,2000-08-21,0,0,1913
232,Farrukh Dustov,Uzbekistan,UZB,1501,160,2012-04-13,0,0,1732
