rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
1,Roger Federer,Switzerland,SUI,2458,1,2003-08-11,0,0,2550
2,Novak Djokovic,Serbia,SRB,2446,1,2011-03-21,0,0,2629
3,Rafael Nadal,Spain,ESP,2440,1,2008-06-16,0,0,2552
4,Andy Murray,United Kingdom,GBR,2391,2,2009-04-19,0,0,2500
5,David Ferrer,Spain,ESP,2297,4,2007-11-19,0,-14,2348
6,Juan Martin Del Potro,Argentina,ARG,2292,3,2010-06-07,0,0,2331
7,Tomas Berdych,Czech Republic,CZE,2222,5,2007-07-09,0,0,2263
8,Jo Wilfried Tsonga,France,FRA,2192,6,2009-03-02,0,0,2244
9,Nicolas Almagro,Spain,ESP,2160,9,2012-07-23,0,0,2160
10,Janko Tipsarevic,Serbia,SRB,2148,9,2012-08-13,0,-4,2158
11,Richard Gasquet,France,FRA,2140,9,2007-10-08,3,22,2196
12,Marin Cilic,Croatia,CRO,2137,6,2014-09-08,-1,0,2232
13,Stan Wawrinka,Switzerland,SUI,2125,5,2014-02-17,-1,0,2291
14,John Isner,United States,USA,2125,10,2012-04-13,-1,0,2147
15,Mardy Fish,United States,USA,2111,9,2011-08-21,0,0,2169
16,Gael Monfils,France,FRA,2102,7,2010-11-28,0,0,2189
17,Juan Monaco,Argentina,ARG,2091,12,2012-07-23,2,22,2125
18,Andy Roddick,United States,USA,2087,1,2003-09-08,0,0,2274
19,Milos Raonic,Canada,CAN,2079,5,2016-07-11,-2,-8,2269
20,Gilles Simon,France,FRA,2061,9,2009-01-11,3,17,2124
21,Philipp Kohlschreiber,Germany,GER,2051,14,2016-05-02,-1,0,2117
22,Tommy Haas,Germany,GER,2047,2,2002-01-28,-1,0,2189
23,Kei Nishikori,Japan,JPN,2046,4,2016-09-12,1,3,2296
24,Fernando Verdasco,Spain,ESP,2044,7,2009-05-04,-2,-2,2204
25,David Nalbandian,Argentina,ARG,2035,3,2006-05-22,0,0,2196
26,Mikhail Youzhny,Russian Federation,RUS,2033,9,2007-06-11,0,0,2122
27,Sam Querrey,United States,USA,2024,18,2013-04-21,0,0,2068
28,Andreas Seppi,Italy,ITA,2007,21,2015-08-03,1,0,2030
29,Julien Benneteau,France,FRA,1999,25,2013-02-18,6,24,2027
30,Alexandr Dolgopolov,Ukraine,UKR,1998,22,2014-04-14,-2,-13,2057
31,Lleyton Hewitt,Australia,AUS,1993,1,2001-10-15,-1,0,2295
32,Radek Stepanek,Czech Republic,CZE,1979,10,2009-11-29,0,0,2136
33,Feliciano Lopez,Spain,ESP,1979,16,2014-10-12,-2,-9,2074
34,Nikolay Davydenko,Russian Federation,RUS,1977,5,2008-04-21,2,2,2291
35,Florian Mayer,Germany,GER,1977,22,2011-11-14,-2,0,2044
36,Thomaz Bellucci,Brazil,BRA,1975,33,2012-07-23,-2,0,1996
37,Juan Carlos Ferrero,Spain,ESP,1974,3,2003-06-09,0,0,2225
38,Marcos Baghdatis,Cyprus,CYP,1972,9,2007-08-20,0,0,2098
39,Fernando Gonzalez,Chile,CHI,1971,3,2006-10-23,0,0,2209
40,Viktor Troicki,Serbia,SRB,1969,15,2011-04-03,0,0,2091
41,Ivan Ljubicic,Croatia,CRO,1959,3,2006-03-31,0,0,2206
42,Jeremy Chardy,France,FRA,1951,23,2015-09-14,0,0,2016
43,Marcel Granollers,Spain,ESP,1950,29,2013-11-04,0,0,2004
44,Steve Darcis,Belgium,BEL,1950,41,2017-04-14,0,0,1950
45,Kevin Anderson,South Africa,RSA,1944,6,2019-04-15,0,-5,2181
46,Fabio Fognini,Italy,ITA,1941,14,2014-04-11,0,0,2112
47,Grigor Dimitrov,Bulgaria,BUL,1938,6,2018-01-29,0,-2,2203
48,Jarkko Nieminen,Finland,FIN,1935,19,2006-03-17,5,23,2034
49,Bernard Tomic,Australia,AUS,1932,21,2015-03-23,1,9,2037
50,Martin Klizan,Slovakia,SVK,1925,26,2018-10-01,-2,0,1998
51,Tommy Robredo,Spain,ESP,1925,10,2006-05-22,-2,0,2107
52,Xavier Malisse,Belgium,BEL,1916,24,2002-03-11,-1,0,2035
53,Santiago Giraldo,Colombia,COL,1913,32,2014-05-11,-1,0,1970
54,Ivo Karlovic,Croatia,CRO,1911,17,2007-11-04,3,1,2061
