rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
1,Roger Federer,Switzerland,SUI,2472,1,2003-08-11,0,0,2550
2,Rafael Nadal,Spain,ESP,2392,1,2008-06-16,0,0,2552
3,Lleyton Hewitt,Australia,AUS,2197,1,2001-10-15,0,0,2295
4,David Nalbandian,Argentina,ARG,2184,3,2006-05-22,0,0,2196
5,Ivan Ljubicic,Croatia,CRO,2176,3,2006-03-31,0,0,2206
6,Andre Agassi,United States,USA,2165,1,1995-03-24,0,0,2376
7,Andy Roddick,United States,USA,2124,1,2003-09-08,0,0,2274
8,Mario Ancic,Croatia,CRO,2111,6,2006-09-11,1,22,2133
9,James Blake,United States,USA,2088,4,2007-01-15,1,0,2164
10,Fernando Gonzalez,Chile,CHI,2084,3,2006-10-23,1,0,2209
11,Nikolay Davydenko,Russian Federation,RUS,2077,5,2008-04-21,-3,-13,2291
12,Tomas Berdych,Czech Republic,CZE,2067,5,2007-07-09,1,0,2263
13,Tommy Haas,Germany,GER,2063,2,2002-01-28,1,0,2189
14,Tommy Robredo,Spain,ESP,2060,10,2006-05-22,-2,-11,2107
15,Marat Safin,Russian Federation,RUS,2056,2,2000-09-18,0,0,2218
16,Nicolas Kiefer,Germany,GER,2034,5,2000-02-14,0,0,2135
17,Radek Stepanek,Czech Republic,CZE,2031,10,2009-11-29,0,0,2136
18,Tim Henman,United Kingdom,GBR,2023,4,2002-04-12,0,0,2165
19,Carlos Moya,Spain,ESP,2016,3,2002-12-06,1,0,2190
20,Gaston Gaudio,Argentina,ARG,2014,8,2005-07-11,1,0,2137
21,David Ferrer,Spain,ESP,2009,4,2007-11-19,1,0,2348
22,Sebastien Grosjean,France,FRA,2009,4,2003-01-27,1,0,2133
23,Olivier Rochus,Belgium,BEL,2006,18,2006-05-08,-4,-12,2035
24,Guillermo Coria,Argentina,ARG,1996,2,2004-06-07,0,0,2229
25,Jarkko Nieminen,Finland,FIN,1996,19,2006-03-17,1,0,2034
26,Richard Gasquet,France,FRA,1995,9,2007-10-08,14,36,2196
27,Juan Carlos Ferrero,Spain,ESP,1993,3,2003-06-09,-2,-3,2225
28,Jose Acasuso,Argentina,ARG,1984,24,2006-08-14,0,0,2011
29,Robin Soderling,Sweden,SWE,1982,4,2011-04-03,0,3,2271
30,Marcos Baghdatis,Cyprus,CYP,1982,9,2007-08-20,3,11,2098
31,Gael Monfils,France,FRA,1979,7,2010-11-28,-1,0,2189
32,Fabrice Santoro,France,FRA,1975,17,2001-08-06,6,9,2052
33,Fernando Verdasco,Spain,ESP,1972,7,2009-05-04,-1,0,2204
34,Thomas Johansson,Sweden,SWE,1972,7,2002-02-15,-7,-15,2136
35,Dominik Hrbaty,Slovakia,SVK,1970,15,2005-12-09,-4,-7,2085
36,Nicolas Massu,Chile,CHI,1968,13,2003-10-20,0,0,2053
37,Igor Andreev,Russian Federation,RUS,1963,17,2008-09-08,2,0,2062
38,Novak Djokovic,Serbia,SRB,1963,1,2011-03-21,-4,-8,2629
39,Paul Henri Mathieu,France,FRA,1957,13,2007-08-12,-4,-13,2082
40,Nicolas Almagro,Spain,ESP,1955,9,2012-07-23,-3,-12,2160
