rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
1,Roger Federer,Switzerland,SUI,2434,1,2003-08-11,0,0,2550
2,Rafael Nadal,Spain,ESP,2419,1,2008-06-16,0,0,2552
3,Andy Murray,United Kingdom,GBR,2335,2,2009-04-19,0,0,2500
4,Juan Martin Del Potro,Argentina,ARG,2331,3,2010-06-07,0,0,2331
5,Novak Djokovic,Serbia,SRB,2293,1,2011-03-21,0,0,2629
6,Andy Roddick,United States,USA,2235,1,2003-09-08,0,0,2274
7,Fernando Gonzalez,Chile,CHI,2168,3,2006-10-23,0,0,2209
8,Robin Soderling,Sweden,SWE,2167,4,2011-04-03,0,0,2271
9,Nikolay Davydenko,Russian Federation,RUS,2159,5,2008-04-21,0,0,2291
10,Fernando Verdasco,Spain,ESP,2145,7,2009-05-04,0,0,2204
11,David Nalbandian,Argentina,ARG,2126,3,2006-05-22,0,0,2196
12,Jo Wilfried Tsonga,France,FRA,2121,6,2009-03-02,0,0,2244
13,Juan Carlos Ferrero,Spain,ESP,2115,3,2003-06-09,0,0,2225
14,Lleyton Hewitt,Australia,AUS,2114,1,2001-10-15,0,0,2295
15,Radek Stepanek,Czech Republic,CZE,2105,10,2009-11-29,0,0,2136
16,Gael Monfils,France,FRA,2104,7,2010-11-28,1,27,2189
17,Tommy Haas,Germany,GER,2100,2,2002-01-28,-1,0,2189
18,David Ferrer,Spain,ESP,2077,4,2007-11-19,0,0,2348
19,Mario Ancic,Croatia,CRO,2072,6,2006-09-11,0,-1,2133
20,Tomas Berdych,Czech Republic,CZE,2070,5,2007-07-09,0,0,2263
21,Marin Cilic,Croatia,CRO,2069,6,2014-09-08,0,0,2232
22,Richard Gasquet,France,FRA,2055,9,2007-10-08,0,2,2196
23,Stan Wawrinka,Switzerland,SUI,2043,5,2014-02-17,0,0,2291
24,Philipp Kohlschreiber,Germany,GER,2043,14,2016-05-02,0,6,2117
25,Tommy Robredo,Spain,ESP,2034,10,2006-05-22,0,0,2107
26,Gilles Simon,France,FRA,2023,9,2009-01-11,0,0,2124
27,Sam Querrey,United States,USA,2021,18,2013-04-21,0,0,2068
28,Juan Monaco,Argentina,ARG,2020,12,2012-07-23,0,1,2125
29,James Blake,United States,USA,2004,4,2007-01-15,0,0,2164
30,Ivo Karlovic,Croatia,CRO,1991,17,2007-11-04,1,0,2061
31,Nicolas Almagro,Spain,ESP,1987,9,2012-07-23,-1,-6,2160
32,Marcos Baghdatis,Cyprus,CYP,1981,9,2007-08-20,0,0,2098
33,Nicolas Kiefer,Germany,GER,1979,5,2000-02-14,0,0,2135
34,Jeremy Chardy,France,FRA,1975,23,2015-09-14,0,0,2016
35,John Isner,United States,USA,1971,10,2012-04-13,1,0,2147
36,Mardy Fish,United States,USA,1968,9,2011-08-21,1,0,2169
37,Ivan Ljubicic,Croatia,CRO,1967,3,2006-03-31,-2,-6,2206
38,Paul Henri Mathieu,France,FRA,1966,13,2007-08-12,0,6,2082
39,Albert Montanes,Spain,ESP,1957,29,2010-07-19,11,43,2019
40,Jurgen Melzer,Austria,AUT,1955,12,2011-01-31,-1,0,2110
41,Mikhail Youzhny,Russian Federation,RUS,1952,9,2007-06-11,-1,0,2122
42,Jose Acasuso,Argentina,ARG,1936,24,2006-08-14,1,0,2011
43,Viktor Troicki,Serbia,SRB,1933,15,2011-04-03,2,0,2091
44,Julien Benneteau,France,FRA,1931,25,2013-02-18,2,0,2027
45,Igor Andreev,Russian Federation,RUS,1929,17,2008-09-08,-4,-15,2062
46,Fabrice Santoro,France,FRA,1928,17,2001-08-06,-4,-14,2052
47,Janko Tipsarevic,Serbia,SRB,1928,9,2012-08-13,2,12,2158
