rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
1,Roger Federer,Switzerland,SUI,2483,1,2003-08-11,0,0,2550
2,Rafael Nadal,Spain,ESP,2388,1,2008-06-16,0,0,2552
3,Novak Djokovic,Serbia,SRB,2178,1,2011-03-21,0,0,2629
4,Andy Roddick,United States,USA,2176,1,2003-09-08,0,0,2274
5,Fernando Gonzalez,Chile,CHI,2139,3,2006-10-23,0,0,2209
6,Andre Agassi,United States,USA,2121,1,1995-03-24,0,0,2376
7,Lleyton Hewitt,Australia,AUS,2119,1,2001-10-15,0,0,2295
8,Tomas Berdych,Czech Republic,CZE,2112,5,2007-07-09,0,0,2263
9,Ivan Ljubicic,Croatia,CRO,2111,3,2006-03-31,0,0,2206
10,Tommy Haas,Germany,GER,2110,2,2002-01-28,0,0,2189
11,Mikhail Youzhny,Russian Federation,RUS,2107,9,2007-06-11,0,0,2122
12,David Ferrer,Spain,ESP,2104,4,2007-11-19,0,0,2348
13,Andy Murray,United Kingdom,GBR,2102,2,2009-04-19,0,0,2500
14,Nikolay Davydenko,Russian Federation,RUS,2097,5,2008-04-21,0,0,2291
15,Mario Ancic,Croatia,CRO,2081,6,2006-09-11,0,0,2133
16,Guillermo Canas,Argentina,ARG,2075,8,2002-08-05,0,0,2113
17,David Nalbandian,Argentina,ARG,2063,3,2006-05-22,0,0,2196
18,Tommy Robredo,Spain,ESP,2061,10,2006-05-22,0,0,2107
19,James Blake,United States,USA,2055,4,2007-01-15,0,0,2164
20,Carlos Moya,Spain,ESP,2054,3,2002-12-06,0,0,2190
21,Marcos Baghdatis,Cyprus,CYP,2044,9,2007-08-20,1,0,2098
22,Richard Gasquet,France,FRA,2042,9,2007-10-08,-1,-4,2196
23,Robin Soderling,Sweden,SWE,2038,4,2011-04-03,0,0,2271
24,Juan Ignacio Chela,Argentina,ARG,2024,15,2004-04-26,0,0,2049
25,Igor Andreev,Russian Federation,RUS,2007,17,2008-09-08,0,0,2062
26,Paul Henri Mathieu,France,FRA,2003,13,2007-08-12,0,0,2082
27,Xavier Malisse,Belgium,BEL,1995,24,2002-03-11,0,0,2035
28,Marat Safin,Russian Federation,RUS,1992,2,2000-09-18,0,0,2218
29,Juan Carlos Ferrero,Spain,ESP,1990,3,2003-06-09,0,0,2225
30,Filippo Volandri,Italy,ITA,1986,30,2007-06-18,0,0,1986
31,Jarkko Nieminen,Finland,FIN,1982,19,2006-03-17,0,0,2034
32,Ivo Karlovic,Croatia,CRO,1979,17,2007-11-04,17,50,2061
33,Juan Monaco,Argentina,ARG,1978,12,2012-07-23,-1,0,2125
34,Nicolas Almagro,Spain,ESP,1977,9,2012-07-23,-1,0,2160
