rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
1,Roger Federer,Switzerland,SUI,2385,1,2003-08-11,0,0,2550
2,Novak Djokovic,Serbia,SRB,2363,1,2011-03-21,0,0,2629
3,Rafael Nadal,Spain,ESP,2350,1,2008-06-16,0,5,2552
4,Andy Murray,United Kingdom,GBR,2341,2,2009-04-19,0,0,2500
5,Juan Martin Del Potro,Argentina,ARG,2293,3,2010-06-07,0,0,2331
6,Nikolay Davydenko,Russian Federation,RUS,2258,5,2008-04-21,0,0,2291
7,Andy Roddick,United States,USA,2204,1,2003-09-08,0,0,2274
8,Robin Soderling,Sweden,SWE,2195,4,2011-04-03,0,0,2271
9,Fernando Gonzalez,Chile,CHI,2138,3,2006-10-23,0,0,2209
10,Fernando Verdasco,Spain,ESP,2129,7,2009-05-04,1,0,2204
11,Jo Wilfried Tsonga,France,FRA,2128,6,2009-03-02,1,0,2244
12,David Nalbandian,Argentina,ARG,2122,3,2006-05-22,1,-1,2196
13,Radek Stepanek,Czech Republic,CZE,2122,10,2009-11-29,-3,-14,2136
14,Gael Monfils,France,FRA,2117,7,2010-11-28,0,0,2189
15,Marin Cilic,Croatia,CRO,2102,6,2014-09-08,0,0,2232
16,Lleyton Hewitt,Australia,AUS,2092,1,2001-10-15,0,0,2295
17,Juan Carlos Ferrero,Spain,ESP,2077,3,2003-06-09,0,0,2225
18,David Ferrer,Spain,ESP,2071,4,2007-11-19,5,17,2348
19,Mario Ancic,Croatia,CRO,2070,6,2006-09-11,-1,0,2133
20,Tommy Haas,Germany,GER,2067,2,2002-01-28,-1,0,2189
21,Mikhail Youzhny,Russian Federation,RUS,2060,9,2007-06-11,-1,0,2122
22,Gilles Simon,France,FRA,2059,9,2009-01-11,-1,0,2124
23,Tomas Berdych,Czech Republic,CZE,2053,5,2007-07-09,-1,-4,2263
24,Tommy Robredo,Spain,ESP,2052,10,2006-05-22,0,0,2107
25,Stan Wawrinka,Switzerland,SUI,2049,5,2014-02-17,0,0,2291
26,Richard Gasquet,France,FRA,2030,9,2007-10-08,0,0,2196
27,Ivan Ljubicic,Croatia,CRO,2029,3,2006-03-31,0,0,2206
28,Sam Querrey,United States,USA,2020,18,2013-04-21,0,-1,2068
29,Jurgen Melzer,Austria,AUT,2017,12,2011-01-31,0,0,2110
30,Philipp Kohlschreiber,Germany,GER,2011,14,2016-05-02,0,0,2117
31,Marcos Baghdatis,Cyprus,CYP,2010,9,2007-08-20,0,0,2098
32,James Blake,United States,USA,2007,4,2007-01-15,0,0,2164
33,Juan Monaco,Argentina,ARG,1996,12,2012-07-23,0,0,2125
34,Nicolas Almagro,Spain,ESP,1986,9,2012-07-23,0,0,2160
35,Mardy Fish,United States,USA,1967,9,2011-08-21,0,0,2169
36,Janko Tipsarevic,Serbia,SRB,1964,9,2012-08-13,0,0,2158
37,Ivo Karlovic,Croatia,CRO,1964,17,2007-11-04,1,0,2061
38,Nicolas Kiefer,Germany,GER,1964,5,2000-02-14,-1,0,2135
39,Viktor Troicki,Serbia,SRB,1955,15,2011-04-03,0,0,2091
40,Albert Montanes,Spain,ESP,1953,29,2010-07-19,0,0,2019
41,John Isner,United States,USA,1951,10,2012-04-13,0,0,2147
