rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
1,Novak Djokovic,Serbia,SRB,2628,1,2011-03-21,0,7,2629
2,Roger Federer,Switzerland,SUI,2441,1,2003-08-11,0,-1,2550
3,Andy Murray,United Kingdom,GBR,2365,2,2009-04-19,0,-16,2500
4,Rafael Nadal,Spain,ESP,2276,1,2008-06-16,0,-17,2552
5,Kei Nishikori,Japan,JPN,2262,4,2016-09-12,2,22,2296
6,Stan Wawrinka,Switzerland,SUI,2251,5,2014-02-17,-1,-16,2291
7,Milos Raonic,Canada,CAN,2233,5,2016-07-11,-1,-7,2269
8,Tomas Berdych,Czech Republic,CZE,2210,5,2007-07-09,0,13,2263
9,Richard Gasquet,France,FRA,2179,9,2007-10-08,1,-2,2196
10,Juan Martin Del Potro,Argentina,ARG,2168,3,2010-06-07,-1,-15,2331
11,David Ferrer,Spain,ESP,2159,4,2007-11-19,0,-15,2348
12,Jo Wilfried Tsonga,France,FRA,2149,6,2009-03-02,0,-9,2244
13,David Goffin,Belgium,BEL,2119,8,2018-05-21,2,22,2165
14,Roberto Bautista Agut,Spain,ESP,2112,9,2019-07-15,0,9,2135
15,Gael Monfils,France,FRA,2107,7,2010-11-28,2,12,2189
16,Marin Cilic,Croatia,CRO,2096,6,2014-09-08,-3,-8,2232
17,Nick Kyrgios,Australia,AUS,2095,10,2017-04-14,5,28,2176
18,Dominic Thiem,Austria,AUT,2093,4,2020-02-03,0,6,2250
19,Grigor Dimitrov,Bulgaria,BUL,2084,6,2018-01-29,1,13,2203
20,John Isner,United States,USA,2080,10,2012-04-13,-4,-16,2147
21,Kevin Anderson,South Africa,RSA,2077,6,2019-04-15,-2,0,2181
22,Philipp Kohlschreiber,Germany,GER,2070,14,2016-05-02,-1,0,2117
23,Gilles Simon,France,FRA,2061,9,2009-01-11,0,14,2124
24,Jack Sock,United States,USA,2034,13,2017-03-20,0,0,2144
25,Bernard Tomic,Australia,AUS,2027,21,2015-03-23,1,0,2037
26,Feliciano Lopez,Spain,ESP,2016,16,2014-10-12,-1,-15,2074
27,Marcos Baghdatis,Cyprus,CYP,1995,9,2007-08-20,0,-2,2098
28,Alexandr Dolgopolov,Ukraine,UKR,1983,22,2014-04-14,4,5,2057
29,Viktor Troicki,Serbia,SRB,1980,15,2011-04-03,1,-3,2091
30,Pablo Cuevas,Uruguay,URU,1979,26,2016-05-09,1,-1,2004
31,Fabio Fognini,Italy,ITA,1976,14,2014-04-11,2,0,2112
32,Gilles Muller,Luxembourg,LUX,1973,18,2017-07-24,-3,-10,2098
33,Sam Querrey,United States,USA,1971,18,2013-04-21,-5,-13,2068
34,Tommy Robredo,Spain,ESP,1971,10,2006-05-22,0,0,2107
35,Steve Johnson,United States,USA,1965,21,2017-04-17,0,4,2042
36,Andrey Kuznetsov,Russian Federation,RUS,1964,30,2016-09-23,10,24,1998
37,Fernando Verdasco,Spain,ESP,1961,7,2009-05-04,1,4,2204
38,Nicolas Almagro,Spain,ESP,1959,9,2012-07-23,-2,0,2160
39,Martin Klizan,Slovakia,SVK,1958,26,2018-10-01,-2,0,1998
40,Mardy Fish,United States,USA,1956,9,2011-08-21,-1,-1,2169
41,Andreas Seppi,Italy,ITA,1951,21,2015-08-03,0,-1,2030
42,Benoit Paire,France,FRA,1946,25,2016-01-11,3,3,2003
43,Tommy Haas,Germany,GER,1945,2,2002-01-28,-1,-1,2189
44,Ivo Karlovic,Croatia,CRO,1945,17,2007-11-04,-1,0,2061
45,Leonardo Mayer,Argentina,ARG,1938,28,2014-08-11,-5,-14,1999
46,Joao Sousa,Portugal,POR,1936,32,2016-02-01,3,10,1974
47,Jeremy Chardy,France,FRA,1934,23,2015-09-14,-3,-10,2016
48,Borna Coric,Croatia,CRO,1925,13,2019-01-07,-1,-13,2102
49,Florian Mayer,Germany,GER,1920,22,2011-11-14,2,-1,2044
50,Federico Delbonis,Argentina,ARG,1918,41,2016-04-11,2,-3,1953
51,Alexander Zverev,Germany,GER,1916,4,2021-08-22,-1,-6,2261
52,Guillermo Garcia Lopez,Spain,ESP,1915,30,2014-06-09,-4,-13,2009
53,Juan Monaco,Argentina,ARG,1913,12,2012-07-23,2,2,2125
54,Vasek Pospisil,Canada,CAN,1909,30,2021-02-08,0,-4,1987
55,Lukas Rosol,Czech Republic,CZE,1907,29,2014-08-24,-2,-13,1982
56,Mikhail Kukushkin,Kazakhstan,KAZ,1904,41,2019-02-25,1,4,1943
57,Radek Stepanek,Czech Republic,CZE,1904,10,2009-11-29,-1,0,2136
58,Adrian Mannarino,France,FRA,1896,29,2018-01-15,8,16,2004
59,Albert Ramos,Spain,ESP,1896,25,2017-05-01,0,3,2014
60,Jerzy Janowicz,Poland,POL,1889,25,2014-02-17,0,0,2027
61,Lleyton Hewitt,Australia,AUS,1887,1,2001-10-15,1,0,2295
62,Donald Young,United States,USA,1886,34,2017-04-03,-4,-9,1976
63,Yen Hsun Lu,"Taiwan, Province of China",TPE,1884,50,2014-08-24,2,0,1922
64,Dustin Brown,Germany,GER,1877,51,2017-01-09,4,0,1916
65,Thomaz Bellucci,Brazil,BRA,1876,33,2012-07-23,-1,-11,1996
66,Carlos Berlocq,Argentina,ARG,1873,33,2014-06-09,3,0,1966
67,Simone Bolelli,Italy,ITA,1872,39,2015-08-10,-6,-16,1959
68,Nicolas Mahut,France,FRA,1872,35,2016-10-10,-5,-15,1970
69,Julien Benneteau,France,FRA,1872,25,2013-02-18,1,0,2027
70,Lucas Pouille,France,FRA,1869,20,2016-09-26,34,49,2069
