rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
65,Sargis Sargsian,Armenia,ARM,1887,44,2004-01-12,2,0,1959
66,Paul Henri Mathieu,France,FRA,1887,13,2007-08-12,18,28,2082
67,Alberto Martin,Spain,ESP,1885,39,2001-05-28,10,19,1963
68,Julien Boutter,France,FRA,1884,32,2002-05-20,2,0,1982
69,Luis Horna,Peru,PER,1882,39,2004-10-25,11,21,1958
70,Filippo Volandri,Italy,ITA,1879,30,2007-06-18,1,-1,1986
71,Jerome Golmard,France,FRA,1879,19,2000-01-10,1,0,2039
72,Fabrice Santoro,France,FRA,1879,17,2001-08-06,-6,-11,2052
73,Rafael Nadal,Spain,ESP,1878,1,2008-06-16,0,0,2552
74,Nikolay Davydenko,Russian Federation,RUS,1877,5,2008-04-21,-9,-14,2291
75,David Ferrer,Spain,ESP,1873,4,2007-11-19,-6,-11,2348
76,David Sanchez,Spain,ESP,1870,64,2004-05-10,-8,-14,1908
77,Fernando Meligeni,Brazil,BRA,1868,24,1999-06-21,-2,-1,2021
78,Bohdan Ulihrach,Czech Republic,CZE,1868,25,1996-09-09,-2,2,2016
79,Victor Hanescu,Romania,ROU,1865,41,2010-06-20,-5,-5,1958
80,Stefan Koubek,Austria,AUT,1863,38,2000-03-06,-2,0,1970
81,Jan Michael Gambill,United States,USA,1863,10,2001-03-30,-2,0,2091
82,Gregory Carraz,France,FRA,1863,69,2004-01-19,10,21,1883
83,Kenneth Carlsen,Denmark,DEN,1860,49,1995-05-29,-2,-1,1944
84,Leander Paes,India,IND,1860,54,1998-08-24,-2,0,1927
85,Ramon Delgado,Paraguay,PAR,1859,61,1998-11-09,0,0,1906
86,Raemon Sluiter,Netherlands,NED,1857,57,2003-02-24,0,0,1918
87,Andreas Vinciguerra,Sweden,SWE,1855,32,2001-02-26,-4,-5,1984
88,Wayne Arthurs,Australia,AUS,1854,45,2001-06-25,13,27,1948
89,Olivier Rochus,Belgium,BEL,1851,18,2006-05-08,-2,0,2035
90,Jean Rene Lisnard,Monaco,MON,1844,86,2004-01-12,1,0,1853
91,Alexander Popp,Germany,GER,1843,73,2003-07-07,-1,-3,1883
92,Jose Acasuso,Argentina,ARG,1841,24,2006-08-14,1,1,2011
93,Ivo Karlovic,Croatia,CRO,1839,17,2007-11-04,7,11,2061
94,Lars Burgsmuller,Germany,GER,1838,63,2001-06-18,-6,-13,1903
95,Franco Squillari,Argentina,ARG,1838,27,2000-07-28,1,5,2009
96,Wayne Black,Zimbabwe,ZIM,1833,61,1999-03-15,-1,0,1905
97,Hyung Taik Lee,"Korea, Republic of",KOR,1833,38,2007-10-15,-8,-13,1964
98,Galo Blanco,Spain,ESP,1831,51,2001-07-30,0,2,1929
99,Scott Draper,Australia,AUS,1831,32,1999-01-11,6,11,1996
100,Kristian Pless,Denmark,DEN,1831,62,2001-10-08,-3,0,1902
101,Fernando Vicente,Spain,ESP,1829,53,1999-08-02,-2,0,1932
102,Kristof Vliegen,Belgium,BEL,1827,37,2006-05-08,-8,-12,1961
103,Magnus Norman,Sweden,SWE,1826,4,2000-05-15,9,19,2172
104,Arnaud Di Pasquale,France,FRA,1823,55,1999-08-23,-2,-1,1932
105,Marc Lopez,Spain,ESP,1823,88,2002-10-28,-2,0,1846
106,Antony Dupuis,France,FRA,1821,70,2004-02-16,-2,0,1878
107,Nicolas Coutelot,France,FRA,1818,96,2002-06-10,0,0,1832
108,Michel Kratochvil,Switzerland,SUI,1814,52,2002-07-08,1,0,1933
109,Robin Soderling,Sweden,SWE,1813,4,2011-04-03,31,39,2271
110,Olivier Mutis,France,FRA,1809,92,2003-08-25,1,0,1837
111,Vladimir Voltchkov,Belarus,BLR,1808,48,2001-02-26,-3,-6,1942
112,Jurgen Melzer,Austria,AUT,1806,12,2011-01-31,-6,-14,2110
113,Michael Chang,United States,USA,1802,2,1997-03-17,1,0,2267
114,Gaston Etlis,Argentina,ARG,1802,114,2003-09-29,1,0,1803
115,Marc Rosset,Switzerland,SUI,1802,12,1993-03-08,1,0,2116
116,Davide Sanguinetti,Italy,ITA,1800,50,2002-03-11,-6,-11,1938
117,Takao Suzuki,Japan,JPN,1800,71,2009-06-15,9,4,1860
118,David Prinosil,Germany,GER,1800,42,2000-11-20,2,0,1963
119,Andrei Stoliarov,Russian Federation,RUS,1799,86,2002-06-24,2,0,1855
120,Paul Goldstein,United States,USA,1797,57,2006-04-24,4,0,1906
121,Jose De Armas,"Venezuela, Bolivarian Republic of",VEN,1797,117,2003-11-17,4,0,1797
122,Francisco Clavet,Spain,ESP,1796,24,1999-03-26,5,0,2035
123,Attila Savolt,Hungary,HUN,1796,106,2003-06-09,5,0,1820
124,Danai Udomchoke,Thailand,THA,1795,89,2007-02-16,-7,-7,1840
125,Nicolas Thomann,France,FRA,1795,124,2004-01-12,7,12,1795
126,Fernando Verdasco,Spain,ESP,1794,7,2009-05-04,3,2,2204
127,Wesley Moodie,South Africa,RSA,1793,53,2005-10-10,-9,-8,1920
128,John Van Lottum,Netherlands,NED,1792,65,1999-04-26,-15,-14,1895
129,Cyril Saulnier,France,FRA,1790,41,2005-02-14,-7,-8,1961
130,Tomas Behrend,Germany,GER,1789,94,2003-08-25,0,-2,1837
131,Ben Qiang Zhu,China,CHN,1788,113,2003-05-05,-12,-13,1802
132,Mario Ancic,Croatia,CRO,1786,6,2006-09-11,-1,2,2133
133,Jan Vacek,Czech Republic,CZE,1784,90,2001-11-05,-10,-13,1845
134,Ricardo Mello,Brazil,BRA,1782,63,2005-02-21,-1,0,1902
135,Juan Balcells,Spain,ESP,1782,55,2001-05-07,-1,0,1915
136,Oleg Ogorodov,Uzbekistan,UZB,1781,117,1995-10-23,-1,0,1820
137,Eric Taino,Philippines,PHI,1778,137,2003-09-29,12,13,1778
138,Brian Vahaly,United States,USA,1778,84,2003-03-17,5,7,1866
139,Jiri Vanek,Czech Republic,CZE,1778,105,2001-05-28,-3,0,1832
140,Mariano Puerta,Argentina,ARG,1777,21,2000-07-28,5,7,2042
141,Gilles Elseneer,Belgium,BEL,1777,110,2003-01-27,-3,0,1804
142,Albert Montanes,Spain,ESP,1776,29,2010-07-19,22,26,2019
143,Andrea Gaudenzi,Italy,ITA,1775,19,1995-05-29,-4,0,2033
144,Jeff Morrison,United States,USA,1772,103,2004-08-16,-3,0,1833
145,Simon Larose,Canada,CAN,1771,136,2004-06-21,-3,0,1778
146,Christophe Rochus,Belgium,BEL,1771,77,2009-06-08,-9,-6,1861
147,Harel Levy,Israel,ISR,1771,57,2000-08-21,-3,0,1913
148,Alex Calatrava,Spain,ESP,1769,65,2001-02-04,-2,0,1894
149,Markus Hipfl,Austria,AUT,1767,72,2001-05-28,-1,0,1883
150,Dennis Van Scheppingen,Netherlands,NED,1763,92,1998-08-24,-3,-5,1851
151,Bob Bryan,United States,USA,1763,142,2000-06-19,-1,0,1786
152,Marko Tkalec,Slovenia,SLO,1762,124,2008-10-13,-1,0,1786
153,Michael Kohlmann,Germany,GER,1760,106,2000-06-12,-1,0,1822
154,Konstantinos Economidis,Greece,GRE,1760,134,2004-03-08,-1,0,1779
155,Adrian Voinea,Romania,ROU,1758,50,2002-05-20,0,0,1935
156,Gouichi Motomura,Japan,JPN,1757,127,2005-02-21,1,0,1784
157,Stefano Galvani,Italy,ITA,1755,131,2006-10-02,1,0,1778
158,Juan Antonio Marin,Costa Rica,CRC,1751,96,2000-05-29,3,0,1853
159,Justin Gimelstob,United States,USA,1751,57,1998-08-03,0,-2,1907
160,Michael Llodra,France,FRA,1751,31,2011-04-03,2,0,2012
161,George Bastl,Switzerland,SUI,1750,86,2001-01-15,2,0,1858
162,Frantisek Cermak,Czech Republic,CZE,1749,145,2006-03-17,3,0,1757
163,Albert Portas,Spain,ESP,1747,30,2001-05-21,-9,-12,1993
164,Julien Varlet,France,FRA,1747,152,2003-06-23,2,0,1747
165,Andre Sa,Brazil,BRA,1745,73,2002-08-19,2,0,1877
166,Noam Okun,Israel,ISR,1744,112,2004-09-30,2,0,1820
167,Renzo Furlan,Italy,ITA,1743,23,1996-03-18,2,0,2021
168,Gilles Muller,Luxembourg,LUX,1742,18,2017-07-24,3,0,2098
169,Razvan Sabau,Romania,ROU,1741,147,2005-10-03,3,0,1766
170,Arvind Parmar,United Kingdom,GBR,1740,146,2000-07-17,3,0,1778
171,Peter Luczak,Australia,AUS,1739,99,2006-01-30,-11,-13,1817
172,Claude Ngoran,Côte d'Ivoire,CIV,1739,130,2002-05-20,2,0,1786
173,Francisco Rodriguez,Paraguay,PAR,1738,152,2004-09-30,3,0,1749
174,Orest Tereshchuk,Ukraine,UKR,1737,119,2006-01-09,3,0,1784
175,Ivan Miranda,Peru,PER,1736,130,2008-01-28,-19,-22,1780
176,Rik De Voest,South Africa,RSA,1736,118,2008-10-06,2,0,1775
177,Janko Tipsarevic,Serbia,SRB,1736,9,2012-08-13,2,0,2158
178,Karol Beck,Slovakia,SVK,1735,49,2005-02-14,2,0,1935
179,Robert Kendrick,United States,USA,1735,103,2004-02-16,6,12,1831
180,Dusan Vemic,Serbia,SRB,1733,120,2007-01-29,1,0,1780
181,Frederic Niemeyer,Canada,CAN,1732,144,2005-05-06,1,0,1765
182,Federico Browne,Argentina,ARG,1729,135,2003-06-09,-12,-13,1777
183,Werner Eschauer,Austria,AUT,1727,117,2007-07-27,-8,-12,1795
184,Kepler Orellana,"Venezuela, Bolivarian Republic of",VEN,1717,178,2004-04-16,2,0,1717
185,Bernardo Mota,Portugal,POR,1716,174,2003-04-21,2,0,1730
186,Markus Hantschk,Germany,GER,1716,104,2000-09-25,2,0,1824
187,Jan Frode Andersen,Norway,NOR,1715,143,2004-09-30,2,0,1762
188,Mark Nielsen,New Zealand,NZL,1711,154,2006-08-14,2,0,1747
189,Vadim Kutsenko,Russian Federation,RUS,1710,156,2003-01-27,2,0,1753
190,Ruben Ramirez Hidalgo,Spain,ESP,1710,61,2006-10-09,-7,-18,1896
191,Bartlomiej Dabrowski,Poland,POL,1710,159,1998-10-26,1,0,1767
192,Alex Bogomolov Jr,Russian Federation,RUS,1709,47,2012-01-16,10,23,1938
193,Jeff Salzenstein,United States,USA,1706,173,2004-09-30,11,24,1733
194,Frank Dancevic,Canada,CAN,1705,62,2007-09-17,0,0,1890
195,Jonathan Erlich,Israel,ISR,1703,186,2004-04-16,,,1703
196,Ivo Heuberger,Switzerland,SUI,1703,119,2002-03-11,-12,-22,1802
197,Wing Luen Wong,Hong Kong,HKG,1700,187,2004-04-16,-1,0,1700
198,Dick Norman,Belgium,BEL,1697,100,1995-09-29,-1,-2,1837
199,Febi Widhiyanto,Indonesia,INA,1697,144,2004-07-05,-1,0,1759
200,Mike Bryan,United States,USA,1694,191,2004-04-16,-1,0,1694
201,Julien Benneteau,France,FRA,1694,25,2013-02-18,-1,0,2027
202,Aisam Ul Haq Qureshi,Pakistan,PAK,1691,113,2007-09-17,-1,0,1796
203,Alexey Kedryuk,Kazakhstan,KAZ,1678,128,2007-11-04,,,1778
204,Giorgio Galimberti,Italy,ITA,1677,172,2003-06-23,-9,-24,1736
205,Julian Knowle,Austria,AUT,1677,134,2002-07-15,3,0,1789
206,Richard Gasquet,France,FRA,1676,9,2007-10-08,3,0,2196
207,Giovanni Lapentti,Ecuador,ECU,1676,129,2005-08-22,3,0,1784
208,Todd Larkham,Australia,AUS,1673,186,2003-01-27,3,0,1709
209,Cecil Mamiit,Philippines,PHI,1667,110,2001-06-11,-4,-15,1826
210,Irakli Labadze,Georgia,GEO,1661,76,2006-08-14,-7,-23,1872
212,John Doran,Ireland,IRL,1660,184,2003-05-12,2,0,1695
213,Tuomas Ketola,Finland,FIN,1660,157,1996-03-29,2,0,1768
214,Bjorn Phau,Germany,GER,1648,87,2006-01-30,,,1859
215,Stian Boretti,Norway,NOR,1643,190,2004-04-16,1,0,1695
216,Alexander Waske,Germany,GER,1642,108,2005-10-17,-4,-21,1800
217,Tomas Zib,Czech Republic,CZE,1640,99,2005-08-29,0,0,1830
218,Nenad Zimonjic,Serbia,SRB,1639,177,1999-07-05,0,0,1747
219,Aqeel Khan,Pakistan,PAK,1635,154,2018-02-09,2,0,1745
220,Hermes Gamonal,Chile,CHI,1631,196,2004-10-01,3,0,1690
221,Miguel Gallardo Valles,Mexico,MEX,1626,148,2006-10-09,4,0,1743
222,Alex Kim,United States,USA,1625,170,2002-03-18,0,-6,1739
223,Prakash Amritraj,India,IND,1621,109,2008-08-11,,,1790
224,Valentin Sanon,Côte d'Ivoire,CIV,1606,196,2003-06-23,2,0,1678
225,Zeljko Krajan,Croatia,CRO,1601,161,2002-08-05,2,0,1751
226,Hugo Armando,United States,USA,1596,153,2008-08-18,2,0,1740
227,Joachim Johansson,Sweden,SWE,1539,10,2005-02-14,2,0,2074
