rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
1,Roger Federer,Switzerland,SUI,2515,1,2003-08-11,0,0,2550
2,Rafael Nadal,Spain,ESP,2357,1,2008-06-16,0,0,2552
3,Novak Djokovic,Serbia,SRB,2267,1,2011-03-21,0,0,2629
4,Andy Roddick,United States,USA,2200,1,2003-09-08,0,0,2274
5,David Ferrer,Spain,ESP,2138,4,2007-11-19,1,0,2348
6,Lleyton Hewitt,Australia,AUS,2132,1,2001-10-15,-1,-13,2295
7,James Blake,United States,USA,2108,4,2007-01-15,1,0,2164
8,Tomas Berdych,Czech Republic,CZE,2103,5,2007-07-09,-1,-8,2263
9,Tommy Haas,Germany,GER,2086,2,2002-01-28,0,-8,2189
10,Nikolay Davydenko,Russian Federation,RUS,2083,5,2008-04-21,1,0,2291
11,Fernando Gonzalez,Chile,CHI,2080,3,2006-10-23,1,0,2209
12,Carlos Moya,Spain,ESP,2079,3,2002-12-06,-2,-15,2190
13,Richard Gasquet,France,FRA,2076,9,2007-10-08,6,25,2196
14,Andy Murray,United Kingdom,GBR,2074,2,2009-04-19,-1,0,2500
15,Marcos Baghdatis,Cyprus,CYP,2070,9,2007-08-20,-1,0,2098
16,Ivan Ljubicic,Croatia,CRO,2064,3,2006-03-31,-1,0,2206
17,Mikhail Youzhny,Russian Federation,RUS,2061,9,2007-06-11,0,0,2122
18,Mario Ancic,Croatia,CRO,2056,6,2006-09-11,0,0,2133
19,Paul Henri Mathieu,France,FRA,2051,13,2007-08-12,-3,-10,2082
20,Radek Stepanek,Czech Republic,CZE,2049,10,2009-11-29,0,0,2136
21,David Nalbandian,Argentina,ARG,2046,3,2006-05-22,0,0,2196
22,Robin Soderling,Sweden,SWE,2040,4,2011-04-03,0,0,2271
23,Juan Monaco,Argentina,ARG,2038,12,2012-07-23,0,0,2125
24,Guillermo Canas,Argentina,ARG,2027,8,2002-08-05,0,0,2113
25,Tommy Robredo,Spain,ESP,2018,10,2006-05-22,0,0,2107
26,Nicolas Kiefer,Germany,GER,2015,5,2000-02-14,0,-1,2135
27,Igor Andreev,Russian Federation,RUS,2008,17,2008-09-08,0,0,2062
28,Juan Ignacio Chela,Argentina,ARG,2007,15,2004-04-26,0,0,2049
29,Fernando Verdasco,Spain,ESP,2002,7,2009-05-04,1,4,2204
30,Juan Carlos Ferrero,Spain,ESP,1999,3,2003-06-09,-1,0,2225
31,Marat Safin,Russian Federation,RUS,1989,2,2000-09-18,0,0,2218
32,Dmitry Tursunov,Russian Federation,RUS,1986,20,2006-10-02,11,34,2042
33,Xavier Malisse,Belgium,BEL,1986,24,2002-03-11,-1,0,2035
34,Gilles Simon,France,FRA,1979,9,2009-01-11,-1,0,2124
35,Fabrice Santoro,France,FRA,1974,17,2001-08-06,3,11,2052
36,Ivo Karlovic,Croatia,CRO,1969,17,2007-11-04,1,6,2061
37,Stan Wawrinka,Switzerland,SUI,1965,5,2014-02-17,-2,0,2291
38,Jarkko Nieminen,Finland,FIN,1964,19,2006-03-17,-4,-2,2034
39,Nicolas Almagro,Spain,ESP,1963,9,2012-07-23,-3,0,2160
40,Hyung Taik Lee,"Korea, Republic of",KOR,1961,38,2007-10-15,-1,0,1964
41,Thomas Johansson,Sweden,SWE,1957,7,2002-02-15,-1,0,2136
42,Jose Acasuso,Argentina,ARG,1956,24,2006-08-14,-1,0,2011
43,Philipp Kohlschreiber,Germany,GER,1953,14,2016-05-02,-1,0,2117
44,Arnaud Clement,France,FRA,1947,10,2001-01-29,1,0,2107
45,Gael Monfils,France,FRA,1944,7,2010-11-28,1,0,2189
46,Feliciano Lopez,Spain,ESP,1942,16,2014-10-12,-2,-9,2074
47,Sebastien Grosjean,France,FRA,1942,4,2003-01-27,0,0,2133
48,Jurgen Melzer,Austria,AUT,1938,12,2011-01-31,1,0,2110
49,Mardy Fish,United States,USA,1934,9,2011-08-21,1,0,2169
50,Joachim Johansson,Sweden,SWE,1933,10,2005-02-14,1,0,2074
51,Juan Martin Del Potro,Argentina,ARG,1931,3,2010-06-07,-3,-11,2331
52,Tim Henman,United Kingdom,GBR,1931,4,2002-04-12,0,0,2165
53,Agustin Calleri,Argentina,ARG,1927,19,2003-05-19,0,0,2043
54,Filippo Volandri,Italy,ITA,1913,30,2007-06-18,0,0,1986
55,Nicolas Mahut,France,FRA,1913,35,2016-10-10,2,13,1970
56,Olivier Rochus,Belgium,BEL,1912,18,2006-05-08,6,30,2035
57,Jiri Novak,Czech Republic,CZE,1911,6,2002-10-21,-2,0,2112
58,Robby Ginepri,United States,USA,1903,15,2005-09-12,-2,0,2057
59,Potito Starace,Italy,ITA,1899,46,2007-08-05,-1,0,1937
60,Luis Horna,Peru,PER,1893,39,2004-10-25,-1,0,1958
61,Andrei Pavel,Romania,ROU,1892,11,2004-05-17,-1,0,2061
62,Frank Dancevic,Canada,CAN,1885,62,2007-09-17,1,6,1890
63,Jonas Bjorkman,Sweden,SWE,1883,3,1997-12-05,-2,0,2174
64,Stefan Koubek,Austria,AUT,1881,38,2000-03-06,6,11,1970
65,Janko Tipsarevic,Serbia,SRB,1876,9,2012-08-13,2,0,2158
66,Albert Montanes,Spain,ESP,1874,29,2010-07-19,2,0,2019
67,Kristof Vliegen,Belgium,BEL,1872,37,2006-05-08,-3,-6,1961
68,Vincent Spadea,United States,USA,1872,20,1999-09-20,-2,-5,2034
69,Gaston Gaudio,Argentina,ARG,1870,8,2005-07-11,0,0,2137
70,Florian Mayer,Germany,GER,1868,22,2011-11-14,2,0,2044
71,Victor Hanescu,Romania,ROU,1868,41,2010-06-20,2,0,1958
72,Younes El Aynaoui,Morocco,MAR,1863,13,2002-05-06,2,0,2095
73,Sam Querrey,United States,USA,1863,18,2013-04-21,-8,-15,2068
74,Paul Capdeville,Chile,CHI,1859,71,2007-09-28,-3,-10,1869
75,Jo Wilfried Tsonga,France,FRA,1857,6,2009-03-02,1,0,2244
76,Andreas Seppi,Italy,ITA,1854,21,2015-08-03,2,0,2030
77,Marc Gicquel,France,FRA,1853,44,2007-02-26,3,0,1938
78,Evgeny Korolev,Kazakhstan,KAZ,1853,53,2010-02-01,3,0,1907
79,Michael Llodra,France,FRA,1853,31,2011-04-03,0,-1,2012
80,Wayne Arthurs,Australia,AUS,1851,45,2001-06-25,2,0,1948
81,Flavio Saretta,Brazil,BRA,1848,52,2003-09-08,2,0,1950
82,Takao Suzuki,Japan,JPN,1847,71,2009-06-15,2,0,1860
83,Nicolas Massu,Chile,CHI,1845,13,2003-10-20,2,0,2053
