rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
197,Christopher Rungkat,Indonesia,INA,1665,109,2012-10-01,1,0,1787
198,Marcelo Arevalo,El Salvador,ESA,1663,96,2017-06-19,1,0,1825
199,Ruben Ramirez Hidalgo,Spain,ESP,1661,61,2006-10-09,1,0,1896
200,Rui Machado,Portugal,POR,1658,118,2011-04-03,1,0,1786
201,Henri Laaksonen,Switzerland,SUI,1654,84,2019-06-17,1,0,1852
202,Ti Chen,"Taiwan, Province of China",TPE,1653,177,2009-03-02,1,0,1698
203,Ilija Bozoljac,Serbia,SRB,1650,147,2007-01-29,2,0,1744
204,Frederik Nielsen,Denmark,DEN,1649,122,2017-05-08,2,0,1789
205,Jose Rubin Statham,New Zealand,NZL,1639,110,2010-11-07,2,0,1803
206,Gastao Elias,Portugal,POR,1638,100,2016-08-22,2,0,1818
207,Filippo Volandri,Italy,ITA,1626,30,2007-06-18,-3,-27,1986
208,Jesse Huta Galung,Netherlands,NED,1614,171,2013-09-20,1,0,1712
209,Maxim Dubarenco,"Moldova, Republic of",MDA,1604,179,2014-08-24,1,0,1697
210,Martin Fischer,Austria,AUT,1561,171,2011-01-17,1,0,1704
211,Adrian Ungur,Romania,ROU,1560,108,2011-07-15,1,0,1798
