rank,name,country_name,country_id,points,bestRank,bestRankDate,rankDiff,pointsDiff,bestPoints
192,Lucas Gomez,Mexico,MEX,1625,184,2020-03-02,0,0,1626
193,Luis David Martinez,"Venezuela, Bolivarian Republic of",VEN,1616,174,2017-04-14,0,0,1704
194,Manuel Sanchez,Mexico,MEX,1609,188,2021-01-11,0,0,1609
195,Elias Ymer,Sweden,SWE,1607,145,2015-04-27,0,0,1740
196,Christopher Eubanks,United States,USA,1606,181,2021-10-18,0,0,1662
197,Brayden Schnur,Canada,CAN,1605,161,2019-02-18,0,0,1733
198,Zhe Li,China,CHN,1600,179,2017-02-24,0,0,1693
199,Sanjar Fayziev,Uzbekistan,UZB,1592,188,2019-11-04,0,0,1603
200,Roberto Cid,Dominican Republic,DOM,1578,192,2021-01-11,0,0,1578
201,Cem Ilkel,Turkey,TUR,1552,182,2020-01-13,0,0,1648
202,James Ward,United Kingdom,GBR,1552,94,2011-06-13,0,0,1822
203,Federico Gaio,Italy,ITA,1546,183,2021-03-08,0,0,1634
204,Federico Zeballos,"Bolivia, Plurinational State of",BOL,1517,195,2021-01-11,0,0,1517
205,Martin Cuevas,Uruguay,URU,1515,190,2015-07-20,0,0,1654
